Date,Historical Loss
2015-05-04,-551.21407303713
2015-05-05,1766.9670628480258
2015-05-06,719.7041042200077
2015-05-07,-482.63456342554133
2015-05-08,-1999.01532899401
2015-05-11,868.2792302504714
2015-05-12,303.1930692897628
2015-05-13,-515.4487115835673
2015-05-14,-1772.5387147723713
2015-05-15,-310.52175483318575
2015-05-18,-389.31082183313083
2015-05-19,476.66713678919155
2015-05-20,12.462549535547858
2015-05-21,-485.8333473531455
2015-05-22,309.299302486883
2015-05-26,1804.2067223127533
2015-05-27,-1555.0061830552784
2015-05-28,159.0589032543591
2015-05-29,856.5641698486961
2015-06-01,-225.59662085877596
2015-06-02,192.04545323907152
2015-06-03,-111.49610035615527
2015-06-04,1241.7509367202422
2015-06-05,475.3302518953768
2015-06-08,896.0342183109857
2015-06-09,130.11988622204822
2015-06-10,-1889.949856210591
2015-06-11,-411.23921556216146
2015-06-12,1088.5108789766061
2015-06-15,527.7222708172915
2015-06-16,-759.1721699619844
2015-06-17,-388.64285459336264
2015-06-18,-1870.3676284493476
2015-06-19,597.8316938286586
2015-06-22,-381.5154675313517
2015-06-23,110.45978024004111
2015-06-24,974.6012413384924
2015-06-25,466.88690361896096
2015-06-26,287.8615553705557
2015-06-29,2789.6597640816944
2015-06-30,-185.36360174158133
2015-07-01,-916.0470634259358
2015-07-02,74.5244643138264
2015-07-06,207.67176618000488
2015-07-07,-484.0398734265998
2015-07-08,2226.0325526746747
2015-07-09,-140.02727334850465
2015-07-10,-1724.4647653098618
2015-07-13,-1606.2366384414604
2015-07-14,-696.7697623626685
2015-07-15,68.46847840858409
2015-07-16,-1223.397005961538
2015-07-17,-350.2536255837876
2015-07-20,490.13616030682687
2015-07-21,475.805712334895
2015-07-22,685.6936917144825
2015-07-23,770.0930360287849
2015-07-24,1229.0582825003123
2015-07-27,981.4374211641613
2015-07-28,-1581.7177909674476
2015-07-29,-874.8638238974006
2015-07-30,-32.161178782603194
2015-07-31,-54.03385095109382
2015-08-03,582.944010627004
2015-08-04,324.05927799720706
2015-08-05,-494.8116225460162
2015-08-06,1324.2225800623844
2015-08-07,165.05007968345785
2015-08-10,-1904.8430056733318
2015-08-11,1186.284832416486
2015-08-12,-543.3423855138894
2015-08-13,443.4696565914449
2015-08-14,-435.9676370311645
2015-08-17,-1026.3487389964505
2015-08-18,535.0686173631423
2015-08-19,702.672835978065
2015-08-20,2787.0294882380413
2015-08-21,4432.063028708396
2015-08-24,5786.961245185246
2015-08-25,1769.1818221672702
2015-08-26,-5100.741724945148
2015-08-27,-3489.901791361841
2015-08-28,-249.32439677915616
2015-08-31,1269.1668074109718
2015-09-01,4026.1066874817298
2015-09-02,-2766.455544855897
2015-09-03,223.07479867040905
2015-09-04,1962.8433044482922
2015-09-08,-3511.8083208380312
2015-09-09,2113.3300600231805
2015-09-10,-920.9419465932197
2015-09-11,-683.6080120914734
2015-09-14,477.6776382231572
2015-09-15,-1520.3644846135633
2015-09-16,-1390.9406316657962
2015-09-17,-217.53220950773198
2015-09-18,1934.7965878007158
2015-09-21,-347.3318826560382
2015-09-22,1993.3225555162508
2015-09-23,59.79575320760322
2015-09-24,-10.218349705732606
2015-09-25,580.1535330651215
2015-09-28,3865.9926606016056
2015-09-29,214.16616486291397
2015-09-30,-2515.8647462529934
2015-10-01,-393.8676838899579
2015-10-02,-2764.9823651440065
2015-10-05,-2198.649785938608
2015-10-06,237.20792210311228
2015-10-07,-1058.1100010187415
2015-10-08,-905.0169809326375
2015-10-09,-609.0633608238992
2015-10-12,-303.9575905283133
2015-10-13,782.3455732440275
2015-10-14,39.374434094933676
2015-10-15,-1984.5280948889872
2015-10-16,-416.33945876389805
2015-10-19,-168.87651602021438
2015-10-20,204.26230109440885
2015-10-21,1073.9502853674849
2015-10-22,-2443.881984054905
2015-10-23,-1983.5794170703887
2015-10-26,216.90955364788869
2015-10-27,119.66256806593714
2015-10-28,-1279.1936336678107
2015-10-29,472.8518298936386
2015-10-30,621.1300183088676
2015-11-02,-1489.4710355803409
2015-11-03,-34.274189429960565
2015-11-04,491.23562535190257
2015-11-05,329.2367188275852
2015-11-06,444.8185478213756
2015-11-09,1363.951122306661
2015-11-10,-141.90939585539095
2015-11-11,547.0964399079799
2015-11-12,1861.654266556629
2015-11-13,1871.5742430058788
2015-11-16,-2129.4304951729428
2015-11-17,329.95110928023826
2015-11-18,-2376.8966070367574
2015-11-19,-195.01815876884535
2015-11-20,-545.729660605035
2015-11-23,383.4573502638277
2015-11-24,-309.3894585250326
2015-11-25,51.03948050100011
2015-11-27,54.18983375118286
2015-11-30,414.88317751017513
2015-12-01,-1562.402992978693
2015-12-02,1690.906451903516
2015-12-03,2145.6088695206017
2015-12-04,-3473.7479269228343
2015-12-07,1098.697600601066
2015-12-08,648.4955851062637
2015-12-09,1451.8212341181531
2015-12-10,-424.6699479042697
2015-12-11,2692.0780777494347
2015-12-14,-326.2506090406614
2015-12-15,-1246.9659848547715
2015-12-16,-2311.929543555148
2015-12-17,2538.976495776072
2015-12-18,2159.3706439610073
2015-12-21,-1460.4645673983857
2015-12-22,-1036.4970583820007
2015-12-23,-1525.560256049573
2015-12-24,-9.716086235656068
2015-12-28,424.3379220430044
2015-12-29,-1587.9646669286178
2015-12-30,1240.567173521775
2015-12-31,1434.0351226387413
2016-01-04,1981.9395260133863
2016-01-05,-237.93448113058028
2016-01-06,1246.8869547610532
2016-01-07,3317.6288167052867
2016-01-08,1511.2899469550086
2016-01-11,185.47083463427066
2016-01-12,-1168.1181363872245
2016-01-13,3645.1657928765703
2016-01-14,-1977.181975433268
2016-01-15,3011.9368458312156
2016-01-19,-72.17951395189621
2016-01-20,993.6734832842288
2016-01-21,-566.2376594435923
2016-01-22,-3012.972311160762
2016-01-25,1888.4750191574574
2016-01-26,-2093.751865838431
2016-01-27,1908.8927722947813
2016-01-28,-740.435242677681
2016-01-29,-3444.9877295304364
2016-02-01,-249.40477645883024
2016-02-02,2546.470699637922
2016-02-03,-744.1331609584605
2016-02-04,-502.78036521676245
2016-02-05,2837.227727360563
2016-02-08,1483.9610068926497
2016-02-09,198.76373773017625
2016-02-10,-351.56381630271676
2016-02-11,303.7576169415424
2016-02-12,-2285.5455220981125
2016-02-16,-1656.3017530179127
2016-02-17,-2593.1794472056486
2016-02-18,77.65171633024528
2016-02-19,127.2851843516445
2016-02-22,-1586.7273916544077
2016-02-23,1448.068786804432
2016-02-24,-915.5984828579037
2016-02-25,-1685.2359819844228
2016-02-26,437.7181694643411
2016-02-29,767.2441837483499
2016-03-01,-3208.4887304308177
2016-03-02,-691.4084989830776
2016-03-03,-831.2765898332323
2016-03-04,-302.6610058518082
2016-03-07,-39.81938442478961
2016-03-08,1481.9603865876122
2016-03-09,-457.52579138122695
2016-03-10,-391.1097650606049
2016-03-11,-1801.466334676776
2016-03-14,331.5871618957079
2016-03-15,253.60300883860253
2016-03-16,-1597.1952389178823
2016-03-17,-660.3521328304797
2016-03-18,-439.1148728226739
2016-03-21,-33.90832274062747
2016-03-22,-119.57386428674315
2016-03-23,1518.1820804381534
2016-03-24,128.3048118666336
2016-03-28,-89.85611291281266
2016-03-29,-2155.057681194824
2016-03-30,-251.5522911625422
2016-03-31,92.17559243725326
2016-04-01,-946.4768039865268
2016-04-04,663.1254075326145
2016-04-05,1004.3718766283745
2016-04-06,-1539.372050540392
2016-04-07,1306.7104357247383
2016-04-08,-200.94376140756157
2016-04-11,55.9343196063636
2016-04-12,-1227.1285416877904
2016-04-13,-1300.143497249475
2016-04-14,372.1647593014624
2016-04-15,-54.545550226729866
2016-04-18,-863.603460182531
2016-04-19,-509.9345530256275
2016-04-20,77.26789986171865
2016-04-21,497.38707025584586
2016-04-22,786.2218880488053
2016-04-25,173.57204258897914
2016-04-26,-89.4253843460985
2016-04-27,-126.38726464990553
2016-04-28,842.9134660122435
2016-04-29,249.82822274273772
2016-05-02,-1001.8045680097514
2016-05-03,1242.2491758754222
2016-05-04,952.368106281996
2016-05-05,9.520613930897195
2016-05-06,-774.0650559458102
2016-05-09,314.8328046057574
2016-05-10,-1811.5907314791893
2016-05-11,1038.3594127899487
2016-05-12,330.84958194339436
2016-05-13,891.7214609775805
2016-05-16,-1402.2186604799388
2016-05-17,1321.541350972675
2016-05-18,449.6659645767028
2016-05-19,566.0330327773482
2016-05-20,-1039.1737834982764
2016-05-23,246.4188747708421
2016-05-24,-1596.7262911115497
2016-05-25,-898.1508546963906
2016-05-26,-81.64727822071154
2016-05-27,-429.70740181178047
2016-05-31,-25.299782689656027
2016-06-01,-228.98539799977496
2016-06-02,-407.6324823196826
2016-06-03,-375.7053359704253
2016-06-06,-625.8300368815388
2016-06-07,-77.28186870302967
2016-06-08,-806.2815548823315
2016-06-09,56.978955197676626
2016-06-10,1283.1067361285209
2016-06-13,920.8407100263282
2016-06-14,179.08128119055087
2016-06-15,-26.23027425454607
2016-06-16,-176.7109428452124
2016-06-17,487.22866154717457
2016-06-20,-674.6514724737498
2016-06-21,143.4194681347101
2016-06-22,249.82731644686055
2016-06-23,-1657.7805202055497
2016-06-24,3832.7101189029204
2016-06-27,2285.2447844401404
2016-06-28,-2339.482032017403
2016-06-29,-2479.6901237332686
2016-06-30,-1981.3657873104637
2016-07-01,-857.6903039609389
2016-07-05,645.7277547993687
2016-07-06,-1105.6877392474278
2016-07-07,112.7949513269213
2016-07-08,-2324.952963212734
2016-07-11,-244.52667971354492
2016-07-12,-421.24376320975165
2016-07-13,-176.88387000134017
2016-07-14,-547.9145211533694
2016-07-15,379.0290412301963
2016-07-18,-558.0312303128651
2016-07-19,181.60695940525935
2016-07-20,-476.03628874242526
2016-07-21,72.84019624046805
2016-07-22,-440.0603304538366
2016-07-25,472.50714892835225
2016-07-26,-208.9468461472537
2016-07-27,-603.4807124810534
2016-07-28,-152.6598280469859
2016-07-29,-621.7623179416548
2016-08-01,-27.134833030627746
2016-08-02,793.7100863291562
2016-08-03,-323.41907315905195
2016-08-04,-308.0923098773851
2016-08-05,-637.4065993988729
2016-08-08,119.83092031572899
2016-08-09,-337.12976580706993
2016-08-10,209.51022575047156
2016-08-11,-397.6593231474733
2016-08-12,58.65743572677316
2016-08-15,-512.9777979798455
2016-08-16,643.811677403366
2016-08-17,-290.05048256343645
2016-08-18,-425.230235009159
2016-08-19,442.31938630738705
2016-08-22,-36.64613505160373
2016-08-23,-306.09085672456587
2016-08-24,1056.9802565813175
2016-08-25,179.15308076485704
2016-08-26,264.44201707676905
2016-08-29,-736.7501770597374
2016-08-30,555.812276726094
2016-08-31,407.0792695954538
2016-09-01,-249.78727024586368
2016-09-02,-816.400140627246
2016-09-06,-1031.090364244726
2016-09-07,23.6088283552386
2016-09-08,693.957990045864
2016-09-09,3715.6935612236352
2016-09-12,-2083.803026528896
2016-09-13,2115.7668309682495
2016-09-14,-263.3989446328787
2016-09-15,-1456.7260046655265
2016-09-16,464.4685886997396
2016-09-19,58.4408482431264
2016-09-20,-83.88173157543163
2016-09-21,-1976.2774583427083
2016-09-22,-1089.7902240827957
2016-09-23,798.2425695493368
2016-09-26,1106.2868229532771
2016-09-27,-829.0261063275026
2016-09-28,-532.7489795935911
2016-09-29,1254.9841679554995
2016-09-30,-940.0424635057755
2016-10-03,418.5194315562694
2016-10-04,1518.266606674105
2016-10-05,-486.9669966223314
2016-10-06,185.56906889293387
2016-10-07,411.86651061203605
2016-10-10,-831.1190928040826
2016-10-11,2027.2510798885257
2016-10-12,-160.46525770750554
2016-10-13,387.45637583667093
2016-10-14,123.86710937758838
2016-10-17,313.3391479351616
2016-10-18,-1144.4407564293754
2016-10-19,-454.10970185035467
2016-10-20,330.7829430688784
2016-10-21,-194.42016514305107
2016-10-24,-797.8342066081095
2016-10-25,317.33039894665154
2016-10-26,670.4882776610805
2016-10-27,503.2371207141471
2016-10-28,444.0422102225233
2016-10-31,-95.70641475810773
2016-11-01,884.5633381682014
2016-11-02,730.6370483827533
2016-11-03,697.8363648070372
2016-11-04,148.45136567148506
2016-11-07,-2634.1112902460018
2016-11-08,-539.903164697092
2016-11-09,-1033.3982959768016
2016-11-10,739.4835404923332
2016-11-11,718.4966233642145
2016-11-14,507.8295175729644
2016-11-15,-1553.470241450926
2016-11-16,-8.142218788267924
2016-11-17,-565.798531712752
2016-11-18,629.0522874065969
2016-11-21,-1255.85922828434
2016-11-22,-366.06126557107115
2016-11-23,573.844444463177
2016-11-25,-404.6692580222831
2016-11-28,326.27476825261573
2016-11-29,-230.1966230615314
2016-11-30,1077.3255536456675
2016-12-01,1161.5344143746481
2016-12-02,-328.1523022704083
2016-12-05,-870.5562765512902
2016-12-06,-468.81662693958594
2016-12-07,-1984.8313626154263
2016-12-08,-262.89199538292866
2016-12-09,-599.0080468716403
2016-12-12,282.0992070412581
2016-12-13,-1098.5871655207561
2016-12-14,1461.579335120356
2016-12-15,-176.34739192546743
2016-12-16,168.3714900250291
2016-12-19,-583.8001395307365
2016-12-20,-421.24471720862863
2016-12-21,280.7966580407852
2016-12-22,388.04297997240957
2016-12-23,-267.3662118350022
2016-12-27,-554.516474134945
2016-12-28,1055.7960016687023
2016-12-29,-291.64689745817736
2016-12-30,832.359027211277
2017-01-03,-1318.6506515660196
2017-01-04,-997.3408753966985
2017-01-05,-541.8207313676525
2017-01-06,-412.06728507528925
2017-01-09,20.177720482782643
2017-01-10,-189.14108865096435
2017-01-11,-495.70397191943204
2017-01-12,248.0406265906925
2017-01-13,-389.39918059385195
2017-01-17,122.94448504865944
2017-01-18,16.567047993744932
2017-01-19,496.3113743666526
2017-01-20,-543.4591854092013
2017-01-23,39.53392876207642
2017-01-24,-841.8453927243063
2017-01-25,-1034.3051527111386
2017-01-26,280.7620739045577
2017-01-27,30.43024802747864
2017-01-30,891.2564565451032
2017-01-31,-310.35493931903596
2017-02-01,-156.05058293864224
2017-02-02,-179.66943683497504
2017-02-03,-937.3241300532287
2017-02-06,-209.13276619443278
2017-02-07,-129.60261778355033
2017-02-08,-406.9798401119799
2017-02-09,-552.1834227122731
2017-02-10,-607.6641345855703
2017-02-13,-600.3223107612881
2017-02-14,-511.6330262941645
2017-02-15,-843.9447708376291
2017-02-16,-60.56018002128679
2017-02-17,-314.37864255199264
2017-02-21,-836.9940007915391
2017-02-22,52.052815080900835
2017-02-23,-129.12931054296652
2017-02-24,-460.0980688164109
2017-02-27,-74.46429377143565
2017-02-28,439.0502145176453
2017-03-01,-1760.7720618184414
2017-03-02,1194.0847404664705
2017-03-03,-148.6759911700907
2017-03-06,600.0109152850896
2017-03-07,617.9618003857331
2017-03-08,368.7683885228062
2017-03-09,52.60793489597161
2017-03-10,-641.1150586656306
2017-03-13,-74.40059610039991
2017-03-14,618.4503923584409
2017-03-15,-1748.6566010363665
2017-03-16,167.17098287124537
2017-03-17,63.50592672465596
2017-03-20,-16.967498106783907
2017-03-21,1743.9000274569698
2017-03-22,-555.8474698625813
2017-03-23,225.0722781004071
2017-03-24,-52.34570399812609
2017-03-27,-121.96789483834094
2017-03-28,-862.4946618361098
2017-03-29,-406.94266005024537
2017-03-30,-225.17980373319165
2017-03-31,195.83947353055663
2017-04-03,23.72171628778836
2017-04-04,-141.56674822535282
2017-04-05,485.4491437568057
2017-04-06,-266.0326211738413
2017-04-07,129.62729215266734
2017-04-10,-127.5017487687363
2017-04-11,-146.34688858568802
2017-04-12,432.4861493318986
2017-04-13,712.0825365455366
2017-04-17,-1168.0666981586776
2017-04-18,147.4699346302652
2017-04-19,356.0447879078986
2017-04-20,-1192.6534960825882
2017-04-21,284.50684822964
2017-04-24,-1427.739351198985
2017-04-25,-604.9472762070109
2017-04-26,-42.8362146737139
2017-04-27,-254.4708085283062
2017-04-28,113.86447264551067
2017-05-01,-356.5666010574869
2017-05-02,-132.72915868175315
2017-05-03,623.0220714249754
2017-05-04,118.17087736254695
2017-05-05,-656.7535860418678
2017-05-08,77.22722963292576
2017-05-09,88.8839292700674
2017-05-10,-226.14756191136053
2017-05-11,180.4492755003476
2017-05-12,-30.555013286147336
2017-05-15,-764.0736605255645
2017-05-16,-186.31855550486486
2017-05-17,2367.3860084428106
2017-05-18,-523.141613539643
2017-05-19,-1007.4011866261097
2017-05-22,-939.262376546374
2017-05-23,-68.62862974946508
2017-05-24,-585.606823250756
2017-05-25,-795.4684672166198
2017-05-26,-247.2848453854716
2017-05-30,119.71374526187898
2017-05-31,-55.38339373596751
2017-06-01,-1078.9808654567746
2017-06-02,-1034.63607799322
2017-06-05,127.05014034451926
2017-06-06,186.19137559772872
2017-06-07,-173.59984866213642
2017-06-08,23.614998276845853
2017-06-09,1306.646571095377
2017-06-12,258.7793802210874
2017-06-13,-864.5938989501693
2017-06-14,325.3512125238953
2017-06-15,502.8880724393458
2017-06-16,133.84037748715977
2017-06-19,-1321.161792631746
2017-06-20,1038.020352984566
2017-06-21,-383.0761359680321
2017-06-22,-49.722886101114504
2017-06-23,-415.0628640196489
2017-06-26,261.2108624995526
2017-06-27,1575.3827365280904
2017-06-28,-1543.5635156141702
2017-06-29,1737.005042766354
2017-06-30,-127.08908093528571
2017-07-03,519.6253745870572
2017-07-05,-666.7261600792143
2017-07-06,1432.0843988296836
2017-07-07,-904.2667413336488
2017-07-10,-394.86382150610683
2017-07-11,-93.59532134988119
2017-07-12,-1388.2835860651257
2017-07-13,-216.85587364355692
2017-07-14,-976.9294314288021
2017-07-17,-136.23092426033824
2017-07-18,-518.1582060340212
2017-07-19,-823.8517574871858
2017-07-20,-148.93791008783924
2017-07-21,-77.86559272860393
2017-07-24,-153.69983067350097
2017-07-25,-31.458160386860254
2017-07-26,-332.71275618078454
2017-07-27,414.88465384668905
2017-07-28,-28.317487418586538
2017-07-31,214.1368931011233
2017-08-01,-413.2483558515525
2017-08-02,-46.37458220640957
2017-08-03,282.8213002506973
2017-08-04,-72.40518733729165
2017-08-07,-430.95740972629574
2017-08-08,318.8177513702526
2017-08-09,-180.37424865341103
2017-08-10,2172.5470025438913
2017-08-11,-580.9568200901182
2017-08-14,-1398.219685027292
2017-08-15,223.82522609001944
2017-08-16,-451.74963391855795
2017-08-17,2324.08635689122
2017-08-18,246.6292207578858
2017-08-21,-153.76199703142373
2017-08-22,-1560.6550818471703
2017-08-23,346.9687407554372
2017-08-24,443.5474485210382
2017-08-25,-287.5261429493751
2017-08-28,-486.63941170642147
2017-08-29,-227.77168161811943
2017-08-30,-958.7894731312232
2017-08-31,-1359.8130930761317
2017-09-01,-128.78199690230153
2017-09-05,786.5823041986015
2017-09-06,-304.30970328602024
2017-09-07,-373.97068186111386
2017-09-08,494.3779804829305
2017-09-11,-1200.8044383601646
2017-09-12,-497.682391457432
2017-09-13,90.82698654905651
2017-09-14,146.59273166423307
2017-09-15,-188.9394456808134
2017-09-18,27.273021329052042
2017-09-19,-180.9225469766177
2017-09-20,226.45230805002527
2017-09-21,694.2248063648567
2017-09-22,-128.07525343848536
2017-09-25,325.3578808358748
2017-09-26,102.41541253788768
2017-09-27,-536.885570663294
2017-09-28,-179.34390670317364
2017-09-29,-541.2285913316035
2017-10-02,-392.9769852708235
2017-10-03,-333.3656977367973
2017-10-04,-217.99030518673635
2017-10-05,-868.2419671925611
2017-10-06,-9.747145035604548
2017-10-09,44.07056421992382
2017-10-10,-375.6287154393941
2017-10-11,-356.81451274619207
2017-10-12,184.4923495350233
2017-10-13,-473.9284588487826
2017-10-16,-85.54847569376686
2017-10-17,21.15261798036621
2017-10-18,45.42825884999112
2017-10-19,-22.250495937838853
2017-10-20,-484.1784193557001
2017-10-23,633.9241486843247
2017-10-24,-134.04617156726687
2017-10-25,717.4183422305068
2017-10-26,181.37119405669046
2017-10-27,-2150.49305371851
2017-10-30,249.60537291754338
2017-10-31,-239.96897043750684
2017-11-01,-205.81752496681514
2017-11-02,-2.0518173989507105
2017-11-03,-638.7043538147681
2017-11-06,-503.22459201170767
2017-11-07,153.54601707431917
2017-11-08,-392.591987598755
2017-11-09,558.4219438349886
2017-11-10,289.2594483659012
2017-11-13,-169.2835485678771
2017-11-14,305.86679271878677
2017-11-15,702.0311275395924
2017-11-16,-1411.306804910333
2017-11-17,166.83918826781954
2017-11-20,86.90954750262684
2017-11-21,-1207.4260069753805
2017-11-22,-192.68906020770766
2017-11-24,-338.8480326829267
2017-11-27,16.252759202350433
2017-11-28,-1202.214556403195
2017-11-29,910.1193195132684
2017-11-30,-1060.9201880985863
2017-12-01,243.62593731672902
2017-12-04,643.9441939117731
2017-12-05,509.2257132366236
2017-12-06,-152.29517198484874
2017-12-07,-214.2618618368261
2017-12-08,-756.6804482779988
2017-12-11,-514.0995950494189
2017-12-12,-140.89580539599578
2017-12-13,-307.70544721657535
2017-12-14,532.2773876535705
2017-12-15,-1428.8163916967346
2017-12-18,-1099.8002895531279
2017-12-19,725.4623059616622
2017-12-20,80.65219956006206
2017-12-21,-284.57283436370193
2017-12-22,-37.256591142513955
2017-12-26,168.83061312668625
2017-12-27,-205.14410205237226
2017-12-28,-365.0770121603435
2017-12-29,485.8972703824534
2018-01-02,-1636.010158151445
2018-01-03,-1025.9460676867511
2018-01-04,-612.1072179997916
2018-01-05,-1048.3516719524557
2018-01-08,-370.42291646085766
2018-01-09,-76.83490980534334
2018-01-10,212.23522462206355
2018-01-11,-1184.8565727218825
2018-01-12,-1226.2172332140085
2018-01-16,477.42402158908
2018-01-17,-1283.6495903739826
2018-01-18,273.13606842687915
2018-01-19,-690.749720024805
2018-01-22,-1339.5057009857005
2018-01-23,-733.2999868592736
2018-01-24,107.39305405247096
2018-01-25,36.11466369832792
2018-01-26,-1829.4630279028024
2018-01-29,1072.4881844536412
2018-01-30,1606.413700094552
2018-01-31,-351.4401503955255
2018-02-01,437.68900113202193
2018-02-02,3528.4981082370773
2018-02-05,5964.1415913954725
2018-02-06,-2789.84227310081
2018-02-07,1223.3239468406452
2018-02-08,5738.391814743913
2018-02-09,-2176.2647961139337
2018-02-12,-2366.336750539937
2018-02-13,-636.5278756891953
2018-02-14,-2509.754371515813
2018-02-15,-2169.618929164792
2018-02-16,156.0473642941177
2018-02-20,900.8524706980803
2018-02-21,833.8739048240016
2018-02-22,-247.82298309133412
2018-02-23,-2596.7981732652056
2018-02-26,-1839.432360512462
2018-02-27,2141.8092073921575
2018-02-28,1402.5196777691033
2018-03-01,2173.508153293778
2018-03-02,-1043.3367386684492
2018-03-05,-1660.4481207098029
2018-03-06,-711.6596186175202
2018-03-07,38.301528449102534
2018-03-08,-698.7653252212882
2018-03-09,-2670.6453007644636
2018-03-12,-124.4526865593664
2018-03-13,1220.0227061557732
2018-03-14,535.4903394421885
2018-03-15,286.81401111885555
2018-03-16,47.21074885817133
2018-03-19,2314.224233192145
2018-03-20,-194.7518880706894
2018-03-21,6.908760939154493
2018-03-22,3772.546504114658
2018-03-23,3109.807642518499
2018-03-26,-4514.866910871276
2018-03-27,3229.0708932717034
2018-03-28,1044.1903743585513
2018-03-29,-2224.9016542921554
2018-04-02,3316.9843363787845
2018-04-03,-1641.7803887691614
2018-04-04,-1835.0318551024752
2018-04-05,-922.5621326348727
2018-04-06,3242.8613098465444
2018-04-09,-855.6212903262924
2018-04-10,-2625.6814353508275
2018-04-11,604.978319155205
2018-04-12,-1086.3141742239493
2018-04-13,373.46009512819165
2018-04-16,-1241.6758310023902
2018-04-17,-2051.355897060307
2018-04-18,-123.51516971243082
2018-04-19,1071.8967803728274
2018-04-20,1760.3360785811863
2018-04-23,298.0398596816238
2018-04-24,2218.3351916541396
2018-04-25,-104.82615132829298
2018-04-26,-1900.9232640049963
2018-04-27,-239.91149633901296
2018-04-30,1250.175483786972
2018-05-01,-459.9936332535011
2018-05-02,950.2006737588904
2018-05-03,142.23203534309866
2018-05-04,-2236.46351206069
2018-05-07,-733.3693177045951
2018-05-08,43.457183863493135
2018-05-09,-1426.9442680318482
2018-05-10,-1611.2465701208107
2018-05-11,-257.3483833861554
2018-05-14,-12.825910170574499
2018-05-15,1606.7647860555703
2018-05-16,-708.2409807899589
2018-05-17,219.59793279582513
2018-05-18,405.4257312711813
2018-05-21,-1070.4521236491057
2018-05-22,398.63092602456936
2018-05-23,-733.5289919639271
2018-05-24,11.917226780641425
2018-05-25,216.3669795469138
2018-05-29,1234.8833969589346
2018-05-30,-1702.8858962259135
2018-05-31,781.5202285372553
2018-06-01,-1662.1767695067624
2018-06-04,-823.1561758832534
2018-06-05,-329.76746196322046
2018-06-06,-1127.5808794171444
2018-06-07,345.8016598016235
2018-06-08,-340.3412351432725
2018-06-11,-276.0627171369971
2018-06-12,-320.63104895655107
2018-06-13,333.5617391406227
2018-06-14,-786.8421047775538
2018-06-15,585.9531233987751
2018-06-18,254.14633998188629
2018-06-19,534.5848651837031
2018-06-20,-367.77965863070006
2018-06-21,1098.6736468537206
2018-06-22,-155.45389510502073
2018-06-25,2528.675730304424
2018-06-26,-354.4457388295132
2018-06-27,1562.5491032229759
2018-06-28,-927.6216675822394
2018-06-29,-305.97331817865046
2018-07-02,-320.0005668990899
2018-07-03,600.152686441969
2018-07-05,-1519.006931083163
2018-07-06,-1572.2774539637485
2018-07-09,-1398.9823624693531
2018-07-10,-345.30215115928473
2018-07-11,1204.2645149924251
2018-07-12,-1786.4474346832399
2018-07-13,-57.26713894524236
2018-07-16,265.2774444653939
2018-07-17,-518.8576230837614
2018-07-18,-151.60291769101673
2018-07-19,614.3892170101174
2018-07-20,97.01267506643825
2018-07-23,-171.73088457252268
2018-07-24,-674.4781754327446
2018-07-25,-1634.251369192101
2018-07-26,1013.842352499596
2018-07-27,1360.89026704579
2018-07-30,1270.5138266233503
2018-07-31,-963.5088074533962
2018-08-01,156.10216767106286
2018-08-02,-1106.9629404882435
2018-08-03,-685.2593272573364
2018-08-06,-616.5372337580327
2018-08-07,-520.2622294291513
2018-08-08,-27.476400915693176
2018-08-09,136.5265917823632
2018-08-10,1016.2286719911336
2018-08-13,728.7531728182331
2018-08-14,-986.0499966427466
2018-08-15,1625.6914038093662
2018-08-16,-1033.3078491073888
2018-08-17,-594.0661419211663
2018-08-20,-309.30803764383774
2018-08-21,-504.1610152994391
2018-08-22,-180.07395231905988
2018-08-23,393.5905412045827
2018-08-24,-1380.4923640076065
2018-08-27,-1324.0249229168942
2018-08-28,50.344379340476095
2018-08-29,-1149.7243006090778
2018-08-30,598.529647306178
2018-08-31,-57.59291384693338
2018-09-04,484.65520256890494
2018-09-05,804.9035030394512
2018-09-06,646.0059706287026
2018-09-07,509.8308540158906
2018-09-10,-353.1030066476585
2018-09-11,-656.3434114005231
2018-09-12,-57.586443776835004
2018-09-13,-1032.5101314486035
2018-09-14,228.68808998386476
2018-09-17,1151.6724675812254
2018-09-18,-876.1504301044315
2018-09-19,-86.72735181776537
2018-09-20,-1449.3993766272588
2018-09-21,436.2162501474646
2018-09-24,303.0602743674665
2018-09-25,24.054208748728488
2018-09-26,371.75548269485796
2018-09-27,-521.6852486245734
2018-09-28,-120.01802433528202
2018-10-01,-338.6721768231429
2018-10-02,-40.736527527923336
2018-10-03,45.45173856125821
2018-10-04,1762.7072832691856
2018-10-05,1165.282245331653
2018-10-08,478.71835299802905
2018-10-09,-10.25178134652655
2018-10-10,5383.795576272927
2018-10-11,2443.194487108978
2018-10-12,-2565.87226268141
2018-10-15,972.4824581553692
2018-10-16,-3625.9186808064537
2018-10-17,22.434278968600317
2018-10-18,2573.7816655963725
2018-10-19,169.41326763903606
2018-10-22,327.5461806339373
2018-10-23,608.9383946549597
2018-10-24,5183.534133810727
2018-10-25,-3349.8556514970924
2018-10-26,2899.3048394764633
2018-10-29,1546.349322982598
2018-10-30,-2217.778760690979
2018-10-31,-1977.2215185932266
2018-11-01,-2027.3480755387495
2018-11-02,1318.386023581399
2018-11-05,-465.63577422115816
2018-11-06,-937.7398212372043
2018-11-07,-3656.723477509021
2018-11-08,547.4198225887703
