Date,Portfolio Return
2016-03-22,0.0006160694770640518
2016-03-23,-0.00782199058266253
2016-03-24,-0.0006610531391870733
2016-03-28,0.00046295742655311223
2016-03-29,0.01110330645092028
2016-03-30,0.0012960498466381143
2016-03-31,-0.00047490786861847933
2016-04-01,0.004876445811660801
2016-04-04,-0.003416560345217201
2016-04-05,-0.005174733295634004
2016-04-06,0.007931165726225542
2016-04-07,-0.006732444582375763
2016-04-08,0.0010353041506860894
2016-04-11,-0.0002881852755648451
2016-04-12,0.0063224220733972825
2016-04-13,0.006698610346303369
2016-04-14,-0.0019174704272723053
2016-04-15,0.00028103004619617344
2016-04-18,0.004449465067294822
2016-04-19,0.0026272891262091314
2016-04-20,-0.00039810032857590105
2016-04-21,-0.0025626418791325767
2016-04-22,-0.004050779075475686
2016-04-25,-0.0008942793489913337
2016-04-26,0.00046073822318093427
2016-04-27,0.0006511735361642845
2016-04-28,-0.004342865903966153
2016-04-29,-0.001287167086712726
2016-05-02,0.005161505986409187
2016-05-03,-0.006400326733018491
2016-05-04,-0.00490679902928115
2016-05-05,-4.905218778972209e-05
2016-05-06,0.003988144542075522
2016-05-09,-0.0016220842443541716
2016-05-10,0.009333693121433395
2016-05-11,-0.005349844167517714
2016-05-12,-0.001704606020308308
2016-05-13,-0.004594334869314043
2016-05-16,0.007224522867469441
2016-05-17,-0.006808856549620268
2016-05-18,-0.00231677279397724
2016-05-19,-0.0029163201890662904
2016-05-20,0.005354039975183689
2016-05-23,-0.001269601415194943
2016-05-24,0.008226666730620114
2016-05-25,0.004627460446126497
2016-05-26,0.0004206637988759532
2016-05-27,0.002213942117734735
2016-05-31,0.00013034975480996636
2016-06-01,0.0011797805084121649
2016-06-02,0.0021002075304246137
2016-06-03,0.0019357122163954354
2016-06-06,0.0032244068204401177
2016-06-07,0.00039817229895855455
2016-06-08,0.004154130660957378
2016-06-09,-0.00029356745591258004
2016-06-10,-0.006610833401255567
2016-06-13,-0.004744363311072308
2016-06-14,-0.0009226640948096776
2016-06-15,0.00013514384133728186
2016-06-16,0.0009104516174962551
2016-06-17,-0.0025103036396829648
2016-06-20,0.0034759450346997234
2016-06-21,-0.0007389269993204328
2016-06-22,-0.0012871624172874352
2016-06-23,0.008541230847242565
2016-06-24,-0.01974692155995006
2016-06-27,-0.011774057547702443
2016-06-28,0.012053499154374814
2016-06-29,0.012775880472891021
2016-06-30,0.010208409603069013
2016-07-01,0.004418999253691158
2016-07-05,-0.003326924011345711
2016-07-06,0.0056967337417543895
2016-07-07,-0.0005811431042556103
2016-07-08,0.011978642362933778
2016-07-11,0.0012598524317828375
2016-07-12,0.002170335687193159
2016-07-13,0.0009113425742557357
2016-07-14,0.0028229698399080405
2016-07-15,-0.001952836638805966
2016-07-18,0.0028750932345869007
2016-07-19,-0.0009356769155146605
2016-07-20,0.0024526382016538673
2016-07-21,-0.0003752878764501366
2016-07-22,0.00226728256443387
2016-07-25,-0.002434455337591457
2016-07-26,0.0010765377117145647
2016-07-27,0.003109258441835294
2016-07-28,0.0007865352599800701
2016-07-29,0.0032034490844408126
2016-08-01,0.00013980431673021876
2016-08-02,-0.004089359834124284
2016-08-03,0.0016663224899700069
2016-08-04,0.001587355810283464
2016-08-05,0.00328405168396273
2016-08-08,-0.0006173938833153869
2016-08-09,0.0017369628368404388
2016-08-10,-0.0010794403608813674
2016-08-11,0.002048823735206984
2016-08-12,-0.0003022153375210612
2016-08-15,0.0026429685586562
2016-08-16,-0.0033170519811457355
2016-08-17,0.001494400554677311
2016-08-18,0.002190874820986677
2016-08-19,-0.002278921691149849
2016-08-22,0.00018880852761871125
2016-08-23,0.001577043906385578
2016-08-24,-0.0054457826367264595
2016-08-25,-0.0009230340211849875
2016-08-26,-0.0013624604017443698
2016-08-29,0.0037958905068047333
2016-08-30,-0.002863660723109729
2016-08-31,-0.0020973572631379778
2016-09-01,0.0012869560909112288
2016-09-02,0.004206263724195525
2016-09-06,0.005312392513991959
2016-09-07,-0.00012163760555594649
2016-09-08,-0.003575416238173257
2016-09-09,-0.019144027859664292
2016-09-12,0.010736187615209225
2016-09-13,-0.010900871799360945
2016-09-14,0.0013570862750580392
2016-09-15,0.007505356068176594
2016-09-16,-0.002393038999448205
2016-09-19,-0.0003010994336520856
2016-09-20,0.00043217616838897577
2016-09-21,0.010182193471433676
2016-09-22,0.0056148264293787165
2016-09-23,-0.0041127121325877924
2016-09-26,-0.00569982034590133
2016-09-27,0.004271315331691783
2016-09-28,0.0027448338081434986
2016-09-29,-0.006465940067152842
2016-09-30,0.004843294748099636
2016-10-03,-0.0021562993625571236
2016-10-04,-0.007822426079451827
2016-10-05,0.002508955487439346
2016-10-06,-0.0009560905295991073
2016-10-07,-0.002122022126879397
2016-10-10,0.004282098834356152
2016-10-11,-0.010444820196404914
2016-10-12,0.0008267504608343579
2016-10-13,-0.0019962560235939897
2016-10-14,-0.000638189170809822
2016-10-17,-0.0016143886137959251
2016-10-18,0.005896397365342532
2016-10-19,0.002339667854822869
2016-10-20,-0.0017042626829342211
2016-10-21,0.0010016932227192576
2016-10-24,0.004110608161580709
2016-10-25,-0.0016349523710864622
2016-10-26,-0.00345449538709941
2016-10-27,-0.0025927825586877784
2016-10-28,-0.0022877980391277086
2016-10-31,0.0004930994013065959
2016-11-01,-0.0045574547283046
2016-11-02,-0.0037643943934214663
2016-11-03,-0.0035953984334901046
2016-11-04,-0.0007648523844588917
2016-11-07,0.013571490515843054
2016-11-08,0.002781693661271234
2016-11-09,0.0053242834594235955
2016-11-10,-0.0038099733650496237
2016-11-11,-0.003701844392740905
2016-11-14,-0.0026164435447080248
2016-11-15,0.008003802544928496
2016-11-16,4.1950408652846605e-05
2016-11-17,0.0029151119906936085
2016-11-18,-0.0032410085269065636
2016-11-21,0.006470448560395914
2016-11-22,0.0018860239551425906
2016-11-23,-0.0029565662105620616
2016-11-25,0.0020849403810838663
2016-11-28,-0.001681035626435401
2016-11-29,0.0011860209924414722
2016-11-30,-0.005550605848704371
2016-12-01,-0.005984467454690834
2016-12-02,0.001690709073115526
2016-12-05,0.004485287426720719
2016-12-06,0.0024154409989207704
2016-12-07,0.010226264969528831
2016-12-08,0.0013544743668356674
2016-12-09,0.0030862143361729544
2016-12-12,-0.0014534339255384277
2016-12-13,0.0056601501056166015
2016-12-14,-0.007530361438481847
2016-12-15,0.000908578527366144
2016-12-16,-0.0008674850179924976
2016-12-19,0.0030078600270717626
2016-12-20,0.002170340602394294
2016-12-21,-0.001446722921538024
2016-12-22,-0.0019992783303940387
2016-12-23,0.0013775264627626793
2016-12-27,0.002856984478016633
2016-12-28,-0.005439681108528105
2016-12-29,0.0015026256170289631
2016-12-30,-0.00428848723491837
2017-01-03,0.006793963063636221
2017-01-04,0.005138508111494744
2017-01-05,0.0027915733645242913
2017-01-06,0.002123056558770653
2017-01-09,-0.00010395982249400415
2017-01-10,0.0009744943200722389
2017-01-11,0.0025539702056180946
2017-01-12,-0.001277957018666842
2017-01-13,0.002006265758730752
2017-01-17,-0.0006334356179223954
2017-01-18,-8.53568850925912e-05
2017-01-19,-0.002557099669654894
2017-01-20,0.0028000150213243202
2017-01-23,-0.00020368704285023131
2017-01-24,0.004337362967719249
2017-01-25,0.0053289557743765315
2017-01-26,-0.0014465447368582351
2017-01-27,-0.00015678298180832329
2017-01-30,-0.0045919390695357
2017-01-31,0.0015990133488703595
2017-02-01,0.0008040051360722611
2017-02-02,0.0009256943953059871
2017-02-03,0.0048292893274453075
2017-02-06,0.0010774956105574773
2017-02-07,0.0006677397058321155
2017-02-08,0.0020968449817104773
2017-02-09,0.0028449641107022305
2017-02-10,0.0031308123046600578
2017-02-13,0.0030929856977246484
2017-02-14,0.0026360400145792884
2017-02-15,0.00434817940142862
2017-02-16,0.0003120186728025054
2017-02-17,0.0016197443067713646
2017-02-21,0.004312367585083798
2017-02-22,-0.0002681869550498206
2017-02-23,0.0006653011282555799
2017-02-24,0.0023705211698616946
2017-02-27,0.0003836555655147844
2017-02-28,-0.0022620782365458947
2017-03-01,0.009071864740877622
2017-03-02,-0.0061521735206716555
2017-03-03,0.0007660097018566958
2017-03-06,-0.0030913813233128806
2017-03-07,-0.003183868025676717
2017-03-08,-0.0018999716169595393
2017-03-09,-0.0002710470480661309
2017-03-10,0.0033031584392291258
2017-03-13,0.00038332738183410875
2017-03-14,-0.0031863853533797837
2017-03-15,0.00900944336114784
2017-03-16,-0.0008612997548594903
2017-03-17,-0.00032719577393525157
2017-03-20,8.742008755913133e-05
2017-03-21,-0.008984936502436258
2017-03-22,0.0028638420454858426
2017-03-23,-0.001159619298899739
2017-03-24,0.00026969597981163496
2017-03-27,0.000628404021563389
2017-03-28,0.004443752307056403
2017-03-29,0.0020966534222812694
2017-03-30,0.0011601732933763653
2017-03-31,-0.001009005795423179
2017-04-03,-0.00012221922771882276
2017-04-04,0.0007293814001001486
2017-04-05,-0.0025011351930405157
2017-04-06,0.0013706555256549624
2017-04-07,-0.0006678668333258697
2017-04-10,0.0006569155906874791
2017-04-11,0.000754009679780232
2017-04-12,-0.0022282588042600304
2017-04-13,-0.0036687976802691757
2017-04-17,0.0060181231425693316
2017-04-18,-0.0007597958471298183
2017-04-19,-0.0018344169740285299
2017-04-20,0.006144799451226035
2017-04-21,-0.0014658385948759234
2017-04-24,0.007356010786500722
2017-04-25,0.003116814483894448
2017-04-26,0.00022070110831373668
2017-04-27,0.0013110866565468893
2017-04-28,-0.000586653501058354
2017-05-01,0.0018371054641606044
2017-05-02,0.0006838482963478221
2017-05-03,-0.003209939597015099
2017-05-04,-0.0006088409959417174
2017-05-05,0.0033837313925262347
2017-05-08,-0.0003978907870784143
2017-05-09,-0.00045794853374891975
2017-05-10,0.0011651593852644027
2017-05-11,-0.0009297122866874785
2017-05-12,0.00015742579843158744
2017-05-15,0.003936666789906118
2017-05-16,0.000959952040873624
2017-05-17,-0.012197266258222705
2017-05-18,0.002695334655330006
2017-05-19,0.005190340932280213
2017-05-22,0.00483927557745556
2017-05-23,0.0003535890078787407
2017-05-24,0.0030171684382471753
2017-05-25,0.004098419379036322
2017-05-26,0.0012740630763354854
2017-05-30,-0.0006167901730097514
2017-05-31,0.0002853467906258622
2017-06-01,0.005559134360247686
2017-06-02,0.005330660770419771
2017-06-05,-0.0006545888099364072
2017-06-06,-0.0009592967834781696
2017-06-07,0.0008944226116771592
2017-06-08,-0.00012166939427837864
2017-06-09,-0.006732115538491068
2017-06-12,-0.0013332853161410751
2017-06-13,0.004454568014308213
2017-06-14,-0.0016762772747820343
2017-06-15,-0.00259098418920789
2017-06-16,-0.000689573527295595
2017-06-19,0.006806900985919073
2017-06-20,-0.005348097260714613
2017-06-21,0.001973688114616623
2017-06-22,0.00025618267521210214
2017-06-23,0.002138490405997784
2017-06-26,-0.001345812819744996
2017-06-27,-0.008116700287791212
2017-06-28,0.007952761028104716
2017-06-29,-0.008949412103872678
2017-06-30,0.0006547894399782095
2017-07-03,-0.002677218259195535
2017-07-05,0.003435112173007182
2017-07-06,-0.007378397377731494
2017-07-07,0.004658970769096049
2017-07-10,0.002034420727956121
2017-07-11,0.0004822226079554959
2017-07-12,0.0071527264589583694
2017-07-13,0.0011172866702164885
2017-07-14,0.005033344096879722
2017-07-17,0.0007018901226421015
2017-07-18,0.0026696591009411907
2017-07-19,0.004244656007739822
2017-07-20,0.0007673591627246346
2017-07-21,0.0004011797668306283
2017-07-24,0.0007918935703272734
2017-07-25,0.00016207900057874092
2017-07-26,0.0017142054824061947
2017-07-27,-0.0021375722300341904
2017-07-28,0.0001458975986918798
2017-07-31,-0.0011032779156201489
2017-08-01,0.002129141681634694
2017-08-02,0.00023893151550624658
2017-08-03,-0.0014571543002924736
2017-08-04,0.0003730466198921256
2017-08-07,0.0022203824191067145
2017-08-08,-0.0016426155208498772
2017-08-09,0.0009293257327307458
2017-08-10,-0.011193415080611113
2017-08-11,0.0029932106525503155
2017-08-14,0.007203919312247731
2017-08-15,-0.0011531942269620288
2017-08-16,0.0023275082928211344
2017-08-17,-0.011974177426498867
2017-08-18,-0.0012706851615722492
2017-08-21,0.0007922138643634558
2017-08-22,0.008040820340515342
2017-08-23,-0.001787655286962786
2017-08-24,-0.0022852489236958595
2017-08-25,0.0014813946307219439
2017-08-28,0.0025072677016590994
2017-08-29,0.0011735271885833232
2017-08-30,0.004939883249988064
2017-08-31,0.0070060405436698225
2017-09-01,0.0006635116959723408
2017-09-05,-0.004052636014617472
2017-09-06,0.0015678670325427468
2017-09-07,0.00192677491679083
2017-09-08,-0.0025471384213000547
2017-09-11,0.006186794805114415
2017-09-12,0.0025641634355304532
2017-09-13,-0.0004679595699307315
2017-09-14,-0.0007552763145732833
2017-09-15,0.0009734554134523954
2017-09-18,-0.00014051629165268142
2017-09-19,0.0009321506799988555
2017-09-20,-0.0011667295009030187
2017-09-21,-0.0035767909314734503
2017-09-22,0.0006598704063078831
2017-09-25,-0.0016763116313155413
2017-09-26,-0.0005276655565317201
2017-09-27,0.002766146387713775
2017-09-28,0.0009240171962017207
2017-09-29,0.0027885225356116816
2017-10-02,0.002024699354312265
2017-10-03,0.0017175695734252816
2017-10-04,0.0011231314980284512
2017-10-05,0.004473363622427007
2017-10-06,5.021932326743084e-05
2017-10-09,-0.00022706073450784459
2017-10-10,0.0019353174514460392
2017-10-11,0.0018383827568644318
2017-10-12,-0.0009505430469972653
2017-10-13,0.002441778222610269
2017-10-16,0.00044076358156242
2017-10-17,-0.00010898269764414437
2017-10-18,-0.00023405586028846237
2017-10-19,0.00011463919376208942
2017-10-20,0.0024945881560107797
2017-10-23,-0.0032661093718746592
2017-10-24,0.0006906338212993024
2017-10-25,-0.003696288863544561
2017-10-26,-0.0009344622032874117
2017-10-27,0.011079788538547852
2017-10-30,-0.0012860189179545456
2017-10-31,0.001236370163420597
2017-11-01,0.0010604147966051247
2017-11-02,1.0571390993696639e-05
2017-11-03,0.003290737985263803
2017-11-06,0.0025927180082008228
2017-11-07,-0.0007911010905978788
2017-11-08,0.0020227157660430706
2017-11-09,-0.002877106272107244
2017-11-10,-0.0014903249815801933
2017-11-13,0.0008721841337473446
2017-11-14,-0.001575889481915893
2017-11-15,-0.003617010725594838
2017-11-16,0.007271346882233187
2017-11-17,-0.0008595902798914645
2017-11-20,-0.00044777610727220196
2017-11-21,0.006220910507056976
2017-11-22,0.0009927742091988545
2017-11-24,0.001745815706001963
2017-11-27,-8.37376037177151e-05
2017-11-28,0.00619406002724765
2017-11-29,-0.004689124471998429
2017-11-30,0.005466081985283866
2017-12-01,-0.0012552116191714147
2017-12-04,-0.003317734733823574
2017-12-05,-0.0026236370358402317
2017-12-06,0.00078465647592596
2017-12-07,0.0011039217805994817
2017-12-08,0.0038985754191007693
2017-12-11,0.002648748291026237
2017-12-12,0.0007259245627679878
2017-12-13,0.0015853626132034115
2017-12-14,-0.0027424040681529593
2017-12-15,0.007361559923682037
2017-12-18,0.005666400373538494
2017-12-19,-0.0037377330416593635
2017-12-20,-0.00041553694616647263
2017-12-21,0.0014661785691951756
2017-12-22,0.00019195372466440652
2017-12-26,-0.0008698505159282499
2017-12-27,0.0010569451813575714
2017-12-28,0.0018809528763774619
2017-12-29,-0.002503444034839486
2018-01-02,0.00842906540334587
2018-01-03,0.005285888025663876
2018-01-04,0.003153703996685575
2018-01-05,0.005401326369867343
2018-01-08,0.0019084960898254621
2018-01-09,0.00039586947353753565
2018-01-10,-0.0010934801231641256
2018-01-11,0.006104628076601726
2018-01-12,0.00631772682215459
2018-01-16,-0.002459788090588555
2018-01-17,0.006613630299500128
2018-01-18,-0.0014072539667995265
2018-01-19,0.003558886562178065
2018-01-22,0.006901412626019843
2018-01-23,0.0037781144076107775
2018-01-24,-0.0005533114033327013
2018-01-25,-0.00018607027640771268
2018-01-26,0.009425774918549346
2018-01-29,-0.005525682714152547
2018-01-30,-0.008276578281291025
2018-01-31,0.0018106929216092915
2018-02-01,-0.0022550649814030432
2018-02-02,-0.018179557860153017
2018-02-05,-0.03072850085814305
2018-02-06,0.014373849005654415
2018-02-07,-0.006302820007578758
2018-02-08,-0.02956539094546573
2018-02-09,0.011212569928154004
2018-02-12,0.0121918602627622
2018-02-13,0.003279524316217808
2018-02-14,0.012930777745135291
2018-02-15,0.011178329036129586
2018-02-16,-0.0008039885529446122
2018-02-20,-0.004641379734988793
2018-02-21,-0.0042962922001944515
2018-02-22,0.001276835673984733
2018-02-23,0.013379245558275521
2018-02-26,0.009477138998519097
2018-02-27,-0.011035047551902544
2018-02-28,-0.007226073771298025
2018-03-01,-0.011198367129651277
2018-03-02,0.005375488388095873
2018-03-05,0.00855497488117063
2018-03-06,0.00366661871893581
2018-03-07,-0.00019733745951211468
2018-03-08,0.003600184631210146
2018-03-09,0.013759721354491772
2018-03-12,0.0006412061865290752
2018-03-13,-0.006285811327341406
2018-03-14,-0.002758957865590661
2018-03-15,-0.0014777255790688892
2018-03-16,-0.00024323962041661318
2018-03-19,-0.01192336570918695
2018-03-20,0.0010034023283986837
2018-03-21,-3.559537666808499e-05
2018-03-22,-0.01943694607390234
2018-03-23,-0.016022377293935297
2018-03-26,0.02326153556536359
2018-03-27,-0.01663684642531904
2018-03-28,-0.0053798864971336124
2018-03-29,0.011463157161096804
2018-04-02,-0.01708979481203332
2018-04-03,0.008458794834441896
2018-04-04,0.009454466677247808
2018-04-05,0.00475323243922654
2018-04-06,-0.01670789752648094
2018-04-09,0.004408339264106109
2018-04-10,0.01352805814600222
2018-04-11,-0.0031169744236352326
2018-04-12,0.005596917095833653
