Date,Portfolio Return,Estimated Daily Loss,VaR Amount,VaR Breach
2015-11-18,0.0122462668449085,-2376.8966070367574,5256.976985567975,False
2015-11-19,0.0010047742105465,-195.01815876884535,5256.976985567975,False
2015-11-20,0.0028117129828724,-545.729660605035,5256.976985567975,False
2015-11-23,-0.0019756522101425,383.4573502638277,5256.976985567975,False
2015-11-24,0.0015940389905402,-309.3894585250326,5256.976985567975,False
2015-11-25,-0.0002629660440384,51.03948050100011,5256.976985567975,False
2015-11-27,-0.0002791973207558,54.18983375118286,5256.976985567975,False
2015-11-30,-0.0021375646236406,414.88317751017513,5256.976985567975,False
2015-12-01,0.0080498259430621,-1562.402992978693,5256.976985567975,False
2015-12-02,-0.008711902553306,1690.906451903516,5256.976985567975,False
2015-12-03,-0.0110546242033259,2145.6088695206017,5256.976985567975,False
2015-12-04,0.0178974735119334,-3473.7479269228343,5256.976985567975,False
2015-12-07,-0.0056607190901734,1098.697600601066,5256.976985567975,False
2015-12-08,-0.0033411844501125,648.4955851062637,5256.976985567975,False
2015-12-09,-0.0074800856677904,1451.8212341181531,5256.976985567975,False
2015-12-10,0.0021879881050159,-424.6699479042697,5256.976985567975,False
2015-12-11,-0.0138701474897339,2692.0780777494347,5256.976985567975,False
2015-12-14,0.0016809111531388,-326.2506090406614,5256.976985567975,False
2015-12-15,0.0064246287162206,-1246.9659848547715,5256.976985567975,False
2015-12-16,0.0119115429897898,-2311.929543555148,5256.976985567975,False
2015-12-17,-0.0130813362214302,2538.976495776072,5256.976985567975,False
2015-12-18,-0.01112552773424,2159.3706439610073,5256.976985567975,False
2015-12-21,0.0075246179227761,-1460.4645673983857,5256.976985567975,False
2015-12-22,0.0053402489293521,-1036.4970583820007,5256.976985567975,False
2015-12-23,0.0078600044815837,-1525.560256049573,5256.976985567975,False
2015-12-24,5.005930185508767e-05,-9.716086235656068,5256.976985567975,False
2015-12-28,-0.0021862774385593,424.3379220430044,5256.976985567975,False
2015-12-29,0.0081815250162429,-1587.9646669286178,5256.976985567975,False
2015-12-30,-0.0063916607062356,1240.567173521775,5256.976985567975,False
2015-12-31,-0.0073884479134744,1434.0351226387413,5256.976985567975,False
2016-01-04,-0.0102113656244771,1981.9395260133863,5256.976985567975,False
2016-01-05,0.0012258880503694,-237.93448113058028,5256.976985567975,False
2016-01-06,-0.0064242215367019,1246.8869547610532,5256.976985567975,False
2016-01-07,-0.017093115309034,3317.6288167052867,5256.976985567975,False
2016-01-08,-0.0077864808741142,1511.2899469550086,5256.976985567975,False
2016-01-11,-0.000955584406219,185.47083463427066,5256.976985567975,False
2016-01-12,0.0060183881630464,-1168.1181363872245,5256.976985567975,False
2016-01-13,-0.0187806540938062,3645.1657928765703,5256.976985567975,False
2016-01-14,0.0101868537320541,-1977.181975433268,5256.976985567975,False
2016-01-15,-0.0155181265457083,3011.9368458312156,5256.976985567975,False
2016-01-19,0.0003718839035631,-72.17951395189621,5256.976985567975,False
2016-01-20,-0.0051196129427687,993.6734832842288,5256.976985567975,False
2016-01-21,0.0029173744683104,-566.2376594435923,5256.976985567975,False
2016-01-22,0.0155234614789556,-3012.972311160762,5256.976985567975,False
2016-01-25,-0.0097298170000662,1888.4750191574574,5256.976985567975,False
2016-01-26,0.0107874461094243,-2093.751865838431,5256.976985567975,False
2016-01-27,-0.0098350135208374,1908.8927722947813,5256.976985567975,False
2016-01-28,0.0038148767331154,-740.435242677681,5256.976985567975,False
2016-01-29,0.0177492949791622,-3444.9877295304364,5256.976985567975,False
2016-02-01,0.0012849854031797,-249.40477645883024,5256.976985567975,False
2016-02-02,-0.0131199479220867,2546.470699637922,5256.976985567975,False
2016-02-03,0.0038339291790245,-744.1331609584605,5256.976985567975,False
2016-02-04,0.0025904292591427,-502.78036521676245,5256.976985567975,False
2016-02-05,-0.0146179887447218,2837.227727360563,5256.976985567975,False
2016-02-08,-0.0076456764774899,1483.9610068926497,5256.976985567975,False
2016-02-09,-0.0010240722142179,198.76373773017625,5256.976985567975,False
2016-02-10,0.0018113300741444,-351.56381630271676,5256.976985567975,False
2016-02-11,-0.0015650225685993,303.7576169415424,5256.976985567975,False
2016-02-12,0.0117756070108128,-2285.5455220981125,5256.976985567975,False
2016-02-16,0.0085336119304046,-1656.3017530179127,5256.976985567975,False
2016-02-17,0.0133606011271998,-2593.1794472056486,5256.976985567975,False
2016-02-18,-0.0004000778310382,77.65171633024528,5256.976985567975,False
2016-02-19,-0.0006557998056621,127.2851843516445,5256.976985567975,False
2016-02-22,0.0081751503160882,-1586.7273916544077,5256.976985567975,False
2016-02-23,-0.0074607522769356,1448.068786804432,5256.976985567975,False
2016-02-24,0.004717354263823,-915.5984828579037,5256.976985567975,False
2016-02-25,0.008682687110127,-1685.2359819844228,5256.976985567975,False
2016-02-26,-0.002255215262732,437.7181694643411,5256.976985567975,False
2016-02-29,-0.0039530019865273,767.2441837483499,5256.976985567975,False
2016-03-01,0.0165308028314796,-3208.4887304308177,5256.976985567975,False
2016-03-02,0.0035622807287105,-691.4084989830776,5256.976985567975,False
2016-03-03,0.0042829102918846,-831.2765898332323,5256.976985567975,False
2016-03-04,0.0015593725996481,-302.6610058518082,5256.976985567975,False
2016-03-07,0.0002051577699351,-39.81938442478961,5256.976985567975,False
2016-03-08,-0.0076353688645974,1481.9603865876122,5256.976985567975,False
2016-03-09,0.0023572682602579,-457.52579138122695,5256.976985567975,False
2016-03-10,0.0020150790465189,-391.1097650606049,5256.976985567975,False
2016-03-11,0.0092815301184154,-1801.466334676776,5256.976985567975,False
2016-03-14,-0.0017084061859902,331.5871618957079,5256.976985567975,False
2016-03-15,-0.0013066155716302,253.60300883860253,5256.976985567975,False
2016-03-16,0.0082290828474826,-1597.1952389178823,5256.976985567975,False
2016-03-17,0.0034022718557911,-660.3521328304797,5256.976985567975,False
2016-03-18,0.002262411369613,-439.1148728226739,5256.976985567975,False
2016-03-21,0.0001747027478249,-33.90832274062747,5256.976985567975,False
2016-03-22,0.000616069477064,-119.57386428674315,5256.976985567975,False
2016-03-23,-0.0078219905826625,1518.1820804381534,5256.976985567975,False
2016-03-24,-0.000661053139187,128.3048118666336,5256.976985567975,False
2016-03-28,0.0004629574265531,-89.85611291281266,5256.976985567975,False
2016-03-29,0.0111033064509202,-2155.057681194824,5256.976985567975,False
2016-03-30,0.0012960498466381,-251.5522911625422,5256.976985567975,False
2016-03-31,-0.0004749078686184,92.17559243725326,5256.976985567975,False
2016-04-01,0.0048764458116608,-946.4768039865268,5256.976985567975,False
2016-04-04,-0.0034165603452172,663.1254075326145,5256.976985567975,False
2016-04-05,-0.005174733295634,1004.3718766283745,5256.976985567975,False
2016-04-06,0.0079311657262255,-1539.372050540392,5256.976985567975,False
2016-04-07,-0.0067324445823757,1306.7104357247383,5256.976985567975,False
2016-04-08,0.001035304150686,-200.94376140756157,5256.976985567975,False
2016-04-11,-0.0002881852755648,55.9343196063636,5256.976985567975,False
2016-04-12,0.0063224220733972,-1227.1285416877904,5256.976985567975,False
2016-04-13,0.0066986103463033,-1300.143497249475,5256.976985567975,False
2016-04-14,-0.0019174704272723,372.1647593014624,5256.976985567975,False
2016-04-15,0.0002810300461961,-54.545550226729866,5256.976985567975,False
2016-04-18,0.0044494650672948,-863.603460182531,5256.976985567975,False
2016-04-19,0.0026272891262091,-509.9345530256275,5256.976985567975,False
2016-04-20,-0.0003981003285759,77.26789986171865,5256.976985567975,False
2016-04-21,-0.0025626418791325,497.38707025584586,5256.976985567975,False
2016-04-22,-0.0040507790754756,786.2218880488053,5256.976985567975,False
2016-04-25,-0.0008942793489913,173.57204258897914,5256.976985567975,False
2016-04-26,0.0004607382231809,-89.4253843460985,5256.976985567975,False
2016-04-27,0.0006511735361642,-126.38726464990553,5256.976985567975,False
2016-04-28,-0.0043428659039661,842.9134660122435,5256.976985567975,False
2016-04-29,-0.0012871670867127,249.82822274273772,5256.976985567975,False
2016-05-02,0.0051615059864091,-1001.8045680097514,5256.976985567975,False
2016-05-03,-0.0064003267330184,1242.2491758754222,5256.976985567975,False
2016-05-04,-0.0049067990292811,952.368106281996,5256.976985567975,False
2016-05-05,-4.905218778972209e-05,9.520613930897195,5256.976985567975,False
2016-05-06,0.0039881445420755,-774.0650559458102,5256.976985567975,False
2016-05-09,-0.0016220842443541,314.8328046057574,5256.976985567975,False
2016-05-10,0.0093336931214333,-1811.5907314791893,5256.976985567975,False
2016-05-11,-0.0053498441675177,1038.3594127899487,5256.976985567975,False
2016-05-12,-0.0017046060203083,330.84958194339436,5256.976985567975,False
2016-05-13,-0.004594334869314,891.7214609775805,5256.976985567975,False
2016-05-16,0.0072245228674694,-1402.2186604799388,5256.976985567975,False
2016-05-17,-0.0068088565496202,1321.541350972675,5256.976985567975,False
2016-05-18,-0.0023167727939772,449.6659645767028,5256.976985567975,False
2016-05-19,-0.0029163201890662,566.0330327773482,5256.976985567975,False
2016-05-20,0.0053540399751836,-1039.1737834982764,5256.976985567975,False
2016-05-23,-0.0012696014151949,246.4188747708421,5256.976985567975,False
2016-05-24,0.0082266667306201,-1596.7262911115497,5256.976985567975,False
2016-05-25,0.0046274604461264,-898.1508546963906,5256.976985567975,False
2016-05-26,0.0004206637988759,-81.64727822071154,5256.976985567975,False
2016-05-27,0.0022139421177347,-429.70740181178047,5256.976985567975,False
2016-05-31,0.0001303497548099,-25.299782689656027,5256.976985567975,False
2016-06-01,0.0011797805084121,-228.98539799977496,5256.976985567975,False
2016-06-02,0.0021002075304246,-407.6324823196826,5256.976985567975,False
2016-06-03,0.0019357122163954,-375.7053359704253,5256.976985567975,False
2016-06-06,0.0032244068204401,-625.8300368815388,5256.976985567975,False
2016-06-07,0.0003981722989585,-77.28186870302967,5256.976985567975,False
2016-06-08,0.0041541306609573,-806.2815548823315,5256.976985567975,False
2016-06-09,-0.0002935674559125,56.978955197676626,5256.976985567975,False
2016-06-10,-0.0066108334012555,1283.1067361285209,5256.976985567975,False
2016-06-13,-0.0047443633110723,920.8407100263282,5256.976985567975,False
2016-06-14,-0.0009226640948096,179.08128119055087,5256.976985567975,False
2016-06-15,0.0001351438413372,-26.23027425454607,5256.976985567975,False
2016-06-16,0.0009104516174962,-176.7109428452124,5256.976985567975,False
2016-06-17,-0.0025103036396829,487.22866154717457,5256.976985567975,False
2016-06-20,0.0034759450346997,-674.6514724737498,5256.976985567975,False
2016-06-21,-0.0007389269993204,143.4194681347101,5256.976985567975,False
2016-06-22,-0.0012871624172874,249.82731644686055,5256.976985567975,False
2016-06-23,0.0085412308472425,-1657.7805202055497,5256.976985567975,False
2016-06-24,-0.01974692155995,3832.7101189029204,5256.976985567975,False
2016-06-27,-0.0117740575477024,2285.2447844401404,5256.976985567975,False
2016-06-28,0.0120534991543748,-2339.482032017403,5256.976985567975,False
2016-06-29,0.012775880472891,-2479.6901237332686,5256.976985567975,False
2016-06-30,0.010208409603069,-1981.3657873104637,5256.976985567975,False
2016-07-01,0.0044189992536911,-857.6903039609389,5256.976985567975,False
2016-07-05,-0.0033269240113457,645.7277547993687,5256.976985567975,False
2016-07-06,0.0056967337417543,-1105.6877392474278,5256.976985567975,False
2016-07-07,-0.0005811431042556,112.7949513269213,5256.976985567975,False
2016-07-08,0.0119786423629337,-2324.952963212734,5256.976985567975,False
2016-07-11,0.0012598524317828,-244.52667971354492,5256.976985567975,False
2016-07-12,0.0021703356871931,-421.24376320975165,5256.976985567975,False
2016-07-13,0.0009113425742557,-176.88387000134017,5256.976985567975,False
2016-07-14,0.002822969839908,-547.9145211533694,5256.976985567975,False
2016-07-15,-0.0019528366388059,379.0290412301963,5256.976985567975,False
2016-07-18,0.0028750932345869,-558.0312303128651,5256.976985567975,False
2016-07-19,-0.0009356769155146,181.60695940525935,5256.976985567975,False
2016-07-20,0.0024526382016538,-476.03628874242526,5256.976985567975,False
2016-07-21,-0.0003752878764501,72.84019624046805,5256.976985567975,False
2016-07-22,0.0022672825644338,-440.0603304538366,5256.976985567975,False
2016-07-25,-0.0024344553375914,472.50714892835225,5256.976985567975,False
2016-07-26,0.0010765377117145,-208.9468461472537,5256.976985567975,False
2016-07-27,0.0031092584418352,-603.4807124810534,5256.976985567975,False
2016-07-28,0.00078653525998,-152.6598280469859,5256.976985567975,False
