Date,SPY,QQQ,GLD,BND,VTI
2018-01-26,25158.969116210934,12946.82861328125,6403.5003662109375,7545.389556884766,11581.430053710938
2018-01-29,24992.18139648437,12883.961181640625,6367.499923706055,7535.11688232422,11505.725326538086
2018-01-30,24735.824584960934,12777.91748046875,6340.00015258789,7521.105194091797,11385.858306884766
2018-01-31,24748.12164306641,12830.943603515625,6382.500076293945,7522.979736328125,11389.801025390625
2018-02-01,24720.016479492188,12721.868896484375,6403.5003662109375,7502.1038818359375,11385.070724487305
2018-02-02,24181.86798095703,12468.13232421875,6319.499969482422,7479.642791748047,11142.967071533201
2018-02-05,23170.518493652344,11976.55517578125,6335.499954223633,7512.39990234375,10704.503402709961
2018-02-06,23627.029418945312,12293.9208984375,6268.9998626708975,7488.064727783203,10879.573287963865
2018-02-07,23498.86016845703,12134.85595703125,6239.500045776367,7471.220855712891,10831.467590332031
2018-02-08,22617.44537353516,11622.828369140625,6249.00016784668,7465.608673095703,10441.897888183594
2018-02-09,22957.192993164066,11823.553466796875,6238.49983215332,7446.887512207031,10585.42465209961
2018-02-12,23294.305419921875,12033.360595703125,6268.5001373291025,7448.756103515626,10726.584548950195
2018-02-13,23352.25372314453,12095.4736328125,6304.0000915527335,7455.306243896484,10760.495223999023
2018-02-14,23667.41943359375,12321.942138671875,6411.499786376953,7430.973815917969,10911.120529174805
2018-02-15,23969.415283203125,12550.692138671875,6419.000244140625,7438.460540771484,11044.39224243164
2018-02-16,23976.437377929688,12494.639892578125,6397.999954223633,7454.376068115234,11049.124603271484
2018-02-20,23826.321411132805,12519.6337890625,6311.999893188476,7446.887512207031,10982.881851196289
2018-02-21,23707.801818847656,12484.034423828125,6283.000183105469,7418.814239501953,10931.62307739258
2018-02-22,23738.526916503903,12482.520751953125,6315.00015258789,7428.172302246094,10938.717498779299
2018-02-23,24116.90368652344,12737.777099609375,6306.999969482422,7447.819976806641,11108.272247314451
2018-02-26,24396.95281982422,12906.68212890625,6322.49984741211,7451.565399169922,11224.980697631836
2018-02-27,24092.32788085937,12746.86279296875,6256.4998626708975,7435.654449462891,11083.822860717773
2018-02-28,23848.265075683597,12665.0634765625,6250.0,7445.013885498047,10961.589660644531
2018-03-01,23501.498413085934,12458.282470703125,6236.000061035156,7457.680206298829,10831.467590332031
2018-03-02,23622.64709472656,12572.65380859375,6269.499969482422,7443.609466552734,10901.654434204102
2018-03-05,23895.67108154297,12712.02392578125,6259.000015258789,7438.918304443359,11024.68002319336
2018-03-06,23956.246948242188,12765.799560546875,6326.499938964844,7441.727600097656,11064.894104003906
2018-03-07,23947.467041015625,12795.341796875,6286.000061035156,7439.8553466796875,11074.35676574707
2018-03-08,24063.352966308597,12865.782470703125,6270.9999084472665,7448.296966552734,11116.15493774414
2018-03-09,24482.110595703125,13115.733642578125,6277.000045776367,7438.918304443359,11300.688171386719
2018-03-12,24451.38092041016,13185.418701171875,6277.000045776367,7446.420593261719,11294.37927246094
2018-03-13,24293.36395263672,13005.90576171875,6288.999938964844,7448.296966552734,11224.19792175293
2018-03-14,24168.69506835937,13003.6376953125,6284.99984741211,7464.239959716797,11167.41714477539
2018-03-15,24142.3583984375,12992.275390625,6245.000076293945,7465.174255371094,11152.431106567385
2018-03-16,24168.540954589844,12953.643798828125,6229.999923706055,7458.617248535156,11171.357116699219
2018-03-19,23841.537475585934,12677.265625,6243.5001373291025,7452.989501953125,11027.830352783201
2018-03-20,23882.080078125,12718.992919921875,6215.499877929688,7443.609466552734,11044.39224243164
2018-03-21,23836.248779296875,12663.607177734375,6324.00016784668,7443.609466552734,11034.926834106445
2018-03-22,23240.41290283203,12351.041259765625,6299.00016784668,7455.800628662109,10764.606170654299
2018-03-23,22745.050048828125,12025.572509765625,6380.500030517578,7457.680206298829,10538.939437866211
2018-03-26,23367.330932617188,12472.423095703125,6413.999938964844,7452.989501953125,10816.866073608398
2018-03-27,22969.81201171875,12068.817138671875,6374.499893188476,7478.309783935547,10625.248718261719
2018-03-28,22901.939392089844,11929.979248046875,6286.50016784668,7477.371826171875,10600.703887939451
2018-03-29,23194.57244873047,12148.477783203125,6289.500045776367,7496.1273193359375,10746.395645141602
2018-04-02,22693.930053710934,11797.9736328125,6363.000106811524,7495.18798828125,10501.728744506836
2018-04-03,22984.79461669922,11930.7373046875,6315.00015258789,7486.727142333984,10632.37678527832
2018-04-04,23230.70526123047,12118.88671875,6322.49984741211,7486.727142333984,10751.93618774414
2018-04-05,23414.048767089844,12187.926025390625,6290.00015258789,7476.387634277344,10827.162322998049
2018-04-06,22892.24548339844,11882.940673828125,6319.499969482422,7495.18798828125,10599.91012573242
2018-04-09,23005.067443847656,11966.392822265625,6340.999984741211,7502.709045410156,10635.543594360352
2018-04-10,23370.85418701172,12230.413818359375,6356.0001373291025,7489.5428466796875,10808.154602050781
2018-04-11,23248.33831787109,12159.853515625,6405.500030517578,7495.18798828125,10758.272552490234
2018-04-12,23439.610290527344,12306.27685546875,6331.0001373291025,7481.085205078125,10845.370788574219
2018-04-13,23370.85418701172,12242.54638671875,6372.49984741211,7486.727142333984,10814.490966796875
2018-04-16,23563.003540039066,12335.867919921875,6381.4998626708975,7487.669677734375,10904.756698608398
2018-04-17,23815.09552001953,12601.397705078125,6387.5,7490.488128662109,11019.567947387695
2018-04-18,23832.72399902344,12627.1923828125,6392.499923706055,7466.040802001953,11034.610977172852
2018-04-19,23700.509643554688,12511.114501953125,6379.999923706055,7448.177947998047,10974.43542480469
2018-04-20,23499.545288085934,12313.1103515625,6331.4998626708975,7429.371643066406,10887.33444213867
2018-04-23,23496.023559570312,12281.99951171875,6281.0001373291025,7425.616149902344,10883.38073730469
2018-04-24,23179.59442138672,12021.781005859375,6311.50016784668,7412.45086669922,10752.727890014648
2018-04-25,23236.87896728516,12036.192626953125,6270.500183105469,7402.107696533203,10764.606170654299
2018-04-26,23473.098754882805,12289.588623046875,6248.500061035156,7417.149810791016,10866.748123168945
2018-04-27,23495.13702392578,12297.17041015625,6275.0,7428.432312011719,10873.874816894531
2018-04-30,23314.44702148437,12209.9267578125,6229.499816894531,7432.194671630859,10794.695663452148
2018-05-01,23355.87310791016,12349.525146484375,6185.499954223633,7420.695648193359,10811.323471069336
2018-05-02,23198.980712890625,12276.690673828125,6182.500076293945,7421.639556884766,10748.76663208008
2018-05-03,23147.853088378903,12275.172119140625,6213.999938964844,7428.234558105469,10719.475021362305
2018-05-04,23447.54638671875,12508.082275390625,6227.000045776367,7432.949066162109,10858.040084838865
2018-05-07,23526.866149902344,12612.01904296875,6228.499984741211,7429.178009033203,10905.552520751951
2018-05-08,23526.866149902344,12599.12353515625,6229.499816894531,7423.527374267577,10909.507598876951
2018-05-09,23754.27398681641,12736.43798828125,6216.5000915527335,7415.043182373047,11012.446060180664
2018-05-10,23976.39312744141,12868.44482421875,6259.000015258789,7430.1214599609375,11108.250274658201
2018-05-11,24049.55596923828,12856.307373046875,6250.0,7437.658538818359,11130.419998168945
2018-05-14,24061.01226806641,12878.309326171875,6224.499893188476,7428.234558105469,11135.964660644531
2018-05-15,23895.30487060547,12735.679931640625,6124.00016784668,7393.367614746094,11068.65966796875
2018-05-16,23995.78399658203,12819.89013671875,6114.500045776367,7387.71697998047,11122.50228881836
2018-05-17,23975.511169433597,12770.579833984375,6118.000030517578,7381.1187744140625,11125.66909790039
2018-05-18,23915.573120117188,12704.576416015625,6120.500183105469,7400.908355712891,11101.127014160156
2018-05-21,24095.391845703125,12775.888671875,6124.00016784668,7400.908355712891,11184.261245727539
2018-05-22,24028.3935546875,12759.195556640625,6120.500183105469,7402.792510986328,11143.092727661135
2018-05-23,24094.503784179688,12866.93115234375,6127.000045776367,7425.405120849609,11172.38708496094
2018-05-24,24045.1416015625,12863.135986328125,6179.499816894531,7440.484313964844,11154.177932739256
2018-05-25,23987.847900390625,12876.03271484375,6160.499954223633,7456.505126953125,11132.79235839844
2018-05-29,23711.965942382805,12819.13330078125,6159.500122070312,7508.335876464844,11022.733383178711
2018-05-30,24028.3935546875,12910.9326171875,6168.5001373291025,7485.7177734375,11165.260391235352
2018-05-31,23881.201171875,12902.586669921875,6154.999923706055,7482.886505126953,11088.454971313477
2018-06-01,24115.66162109375,13105.1513671875,6124.499893188476,7487.521820068359,11204.059982299805
2018-06-04,24230.239868164066,13223.502197265625,6118.5001373291025,7471.434173583984,11256.32125854492
2018-06-05,24247.866821289066,13264.47021484375,6142.499923706055,7478.062591552734,11272.947692871094
2018-06-06,24450.59356689453,13341.85546875,6145.9999084472665,7457.232513427734,11372.714538574219
2018-06-07,24447.94769287109,13233.363037109375,6143.000030517578,7476.168365478516,11356.086044311523
2018-06-08,24520.225524902344,13234.11865234375,6150.500106811524,7466.7041015625,11394.885635375977
2018-06-11,24552.84576416016,13269.77783203125,6161.50016784668,7460.074310302734,11411.510696411135
2018-06-12,24584.573364257805,13339.576416015625,6140.999984741211,7459.128112792969,11435.265884399414
2018-06-13,24506.12030029297,13338.818359375,6159.500122070312,7454.396209716797,11392.50778198242
2018-06-14,24567.819213867188,13473.861083984375,6168.9998626708975,7470.48797607422,11424.972381591799
2018-06-15,24536.48223876953,13426.8212890625,6066.999816894531,7471.434173583984,11413.88854980469
2018-06-18,24486.02600097656,13419.0673828125,6055.500030517578,7471.434173583984,11401.2158203125
2018-06-19,24392.173767089844,13381.051025390625,6040.00015258789,7483.746643066406,11363.210678100586
2018-06-20,24433.78295898437,13476.0888671875,6013.000106811524,7466.7041015625,11389.339599609375
2018-06-21,24280.60607910156,13359.00390625,6002.50015258789,7470.48797607422,11310.951461791994
2018-06-22,24324.876403808597,13329.35546875,6016.999816894531,7475.221710205077,11327.093124389648
2018-06-25,23993.746948242188,13029.04052734375,5994.499969482422,7474.275970458984,11168.061218261719
2018-06-26,24046.875,13082.26318359375,5963.000106811524,7486.5802001953125,11193.507614135744
2018-06-27,23847.659301757805,12904.35302734375,5929.0000915527335,7504.5721435546875,11089.339370727539
2018-06-28,23984.011840820312,13015.35400390625,5911.000061035156,7498.891754150391,11158.517532348635
2018-06-29,24018.53179931641,13050.330810546875,5932.500076293945,7496.997985839844,11166.47232055664
2018-07-02,24069.883728027344,13137.762451171875,5872.999954223633,7492.346649169922,11193.507614135744
2018-07-03,23984.89227294922,12985.704345703125,5932.500076293945,7507.530670166016,11164.88410949707
2018-07-05,24180.55725097656,13146.884765625,5952.50015258789,7517.965393066406,11259.50866699219
2018-07-06,24385.08758544922,13351.400146484375,5943.000030517578,7526.505889892579,11354.131164550781
2018-07-09,24604.653930664066,13471.524658203125,5957.500076293945,7519.867858886719,11457.502212524414
2018-07-10,24693.194580078125,13481.4111328125,5946.500015258789,7515.123138427734,11486.920852661135
2018-07-11,24512.5732421875,13412.987060546875,5881.999969482422,7518.91571044922,11405.018463134766
2018-07-12,24734.81292724609,13644.117431640625,5906.4998626708975,7524.605712890626,11498.848571777344
2018-07-13,24754.29077148437,13655.516357421875,5880.500030517578,7531.253356933594,11506.00341796875
2018-07-16,24732.1533203125,13622.82470703125,5877.50015258789,7520.813140869141,11487.718734741211
2018-07-17,24832.205200195312,13705.6982421875,5813.999938964844,7517.965393066406,11540.201110839844
2018-07-18,24884.439086914066,13679.84619140625,5815.499877929688,7514.170989990234,11565.642700195312
2018-07-19,24790.58380126953,13611.417236328125,5790.499877929688,7528.4033203125,11537.815704345703
2018-07-20,24762.26348876953,13608.37646484375,5827.999877929688,7511.324157714844,11517.13737487793
2018-07-23,24808.30078125,13651.71630859375,5800.0,7487.599639892579,11535.427551269531
2018-07-24,24933.123779296875,13707.978515625,5802.000045776367,7498.986053466797,11560.867767333984
2018-07-25,25145.620727539066,13899.5703125,5834.000015258789,7498.986053466797,11659.474182128906
2018-07-26,25086.30523681641,13688.970947265625,5788.49983215332,7498.986053466797,11640.386810302734
2018-07-27,24916.319274902344,13504.219970703125,5791.5000915527335,7497.094573974609,11547.354583740234
2018-07-30,24786.160278320312,13313.388671875,5782.500076293945,7488.55224609375,11471.813278198244
2018-07-31,24908.34808349609,13415.267333984375,5799.499893188476,7494.2449951171875,11537.01644897461
2018-08-01,24866.73126220703,13466.202392578125,5756.999969482422,7490.152130126953,11523.497772216797
2018-08-02,25002.20184326172,13649.43603515625,5725.99983215332,7493.958435058594,11591.886291503906
2018-08-03,25109.323120117188,13691.251220703125,5745.9999084472665,7510.127105712891,11630.845184326172
2018-08-06,25201.39923095703,13771.837158203125,5716.5000915527335,7516.787109375,11683.328247070312
2018-08-07,25284.620666503903,13822.02392578125,5729.499816894531,7503.470764160156,11721.493377685547
2018-08-08,25274.005126953125,13838.74267578125,5745.500183105469,7501.566467285156,11710.362854003906
2018-08-09,25239.47906494141,13830.384521484375,5736.999893188476,7515.83038330078,11702.415618896484
2018-08-10,25070.37353515625,13724.705810546875,5734.500122070312,7531.051025390626,11629.254913330078
2018-08-13,24976.519775390625,13709.49951171875,5647.999954223633,7532.003173828125,11584.727325439453
2018-08-14,25135.87951660156,13795.41259765625,5653.499984741211,7527.2442626953125,11661.064453125
2018-08-15,24948.18572998047,13626.6259765625,5559.500122070312,7535.808563232423,11568.8232421875
2018-08-16,25150.045776367188,13671.485595703125,5554.999923706055,7539.610748291016,11659.474182128906
2018-08-17,25238.592529296875,13674.525146484375,5606.4998626708975,7548.172302246094,11702.415618896484
2018-08-20,25292.60406494141,13662.36083984375,5634.500122070312,7557.689208984375,11724.676666259766
2018-08-21,25351.91345214844,13712.5390625,5650.99983215332,7553.880615234375,11768.407745361328
2018-08-22,25336.866760253903,13765.76171875,5663.49983215332,7558.639068603516,11772.386169433594
2018-08-23,25303.21502685547,13745.99365234375,5609.99984741211,7558.639068603516,11749.325866699219
2018-08-24,25455.502319335934,13873.721923828125,5708.000183105469,7562.438507080078,11822.482452392578
2018-08-27,25656.488037109368,14015.133056640625,5729.499816894531,7552.9266357421875,11907.56332397461
2018-08-28,25668.887329101562,14035.66162109375,5684.000015258789,7541.516876220703,11914.720916748047
2018-08-29,25807.003784179688,14197.6025390625,5709.99984741211,7536.759796142579,11977.53662109375
2018-08-30,25702.536010742188,14172.513427734375,5681.999969482422,7542.465362548829,11928.238220214844
2018-08-31,25703.414916992188,14190.7568359375,5675.500106811524,7544.369201660156,11933.00765991211
2018-09-04,25659.133911132812,14129.935302734375,5646.500015258789,7532.740173339844,11916.313934326172
2018-09-05,25590.08636474609,13947.469482421875,5665.999984741211,7534.6435546875,11877.345428466797
2018-09-06,25513.05694580078,13822.779541015625,5677.000045776367,7546.083068847656,11841.561584472656
2018-09-07,25463.47198486328,13769.561767578125,5661.50016784668,7522.254638671875,11814.528350830078
2018-09-10,25507.74383544922,13815.9375,5657.500076293945,7527.014923095703,11839.974060058594
2018-09-11,25591.848754882805,13922.3779296875,5661.000061035156,7510.811004638672,11879.733581542969
2018-09-12,25598.049926757805,13881.32080078125,5708.4999084472665,7516.528472900391,11880.528717041016
2018-09-13,25749.456787109368,14029.578857421875,5688.000106811524,7521.2969970703125,11940.167999267578
2018-09-14,25753.86962890625,13988.521728515625,5650.99983215332,7508.903503417969,11949.704132080078
2018-09-17,25617.526245117188,13787.0458984375,5680.500030517578,7507.94677734375,11874.170379638672
2018-09-18,25756.54296875,13901.087646484375,5672.000122070312,7490.789337158203,11937.781219482422
2018-09-19,25783.978271484368,13890.445556640625,5693.9998626708975,7479.349365234375,11939.364624023438
2018-09-20,25992.93212890625,14044.0234375,5713.49983215332,7488.882751464844,12031.604461669922
2018-09-21,25969.180297851562,13967.235107421875,5674.499893188476,7493.6480712890625,12019.684295654297
2018-09-24,25882.913208007812,14006.0791015625,5673.500061035156,7484.120635986328,11975.947723388672
2018-09-25,25858.89892578125,14025.120849609375,5682.500076293945,7478.397216796876,11969.585266113281
2018-09-26,25781.53076171875,14035.02197265625,5652.50015258789,7497.461242675782,11923.4619140625
2018-09-27,25853.567504882812,14153.84033203125,5602.50015258789,7503.1842041015625,11951.297149658203
2018-09-28,25856.234741210938,14150.79345703125,5638.000106811524,7503.1842041015625,11956.409912109375
2018-10-01,25946.066284179688,14179.735107421875,5628.499984741211,7489.134063720703,11974.788665771484
2018-10-02,25930.938720703125,14147.750244140625,5693.5001373291025,7502.5140380859375,11957.209167480469
2018-10-03,25945.172119140625,14162.982177734375,5670.9999084472665,7464.288024902344,11973.194274902344
2018-10-04,25742.385864257812,13891.06689453125,5674.00016784668,7445.179138183594,11871.717681884766
2018-10-05,25598.31695556641,13721.220703125,5690.00015258789,7431.799621582032,11795.02212524414
2018-10-08,25598.31695556641,13637.440185546875,5627.000045776367,7428.93310546875,11786.23306274414
2018-10-09,25560.960388183597,13681.6162109375,5629.999923706055,7443.270721435547,11765.460662841797
2018-10-10,24751.60522460937,13079.906005859375,5643.9998626708975,7437.530822753906,11390.75065612793
2018-10-11,24206.4208984375,12917.674560546875,5788.999938964844,7458.5595703125,11147.866973876951
2018-10-12,24542.60711669922,13277.178955078125,5761.50016784668,7456.643829345703,11294.87434387207
2018-10-15,24404.754638671875,13116.46484375,5800.0,7454.734954833984,11244.53567504883
2018-10-16,24938.385009765625,13498.057861328125,5790.00015258789,7460.4693603515625,11492.212829589844
2018-10-17,24942.82684326172,13503.385009765625,5789.500045776367,7447.090759277344,11489.019927978516
2018-10-18,24582.627868652344,13190.3466796875,5795.9999084472665,7442.310791015626,11322.837295532227
2018-10-19,24569.29626464844,13178.157958984375,5800.500106811524,7438.485260009766,11293.274459838865
2018-10-22,24459.0087890625,13245.946044921875,5785.499954223633,7435.621490478516,11248.535385131836
2018-10-23,24334.48638916016,13197.20458984375,5819.499969482422,7446.13494873047,11182.22053527832
2018-10-24,23597.19390869141,12593.206787109375,5833.000183105469,7466.204681396484,10834.674911499023
2018-10-25,24020.53985595703,13028.87451171875,5820.000076293945,7457.6019287109375,11038.41018676758
2018-10-26,23598.07891845703,12693.74755859375,5838.49983215332,7470.978240966797,10847.456130981445
2018-10-29,23467.33856201172,12432.498779296875,5815.499877929688,7464.288024902344,10787.533264160156
2018-10-30,23815.090942382805,12637.38525390625,5790.00015258789,7453.780059814453,10956.114349365234
2018-10-31,24069.45953369141,12934.43115234375,5757.500076293945,7438.485260009766,11070.36392211914
2018-11-01,24325.601196289066,13105.04150390625,5831.4998626708975,7452.285003662109,11195.79963684082
2018-11-02,24181.517028808597,12900.91796875,5832.500076293945,7424.5001220703125,11150.26062011719
2018-11-05,24314.93682861328,12868.9306640625,5818.5001373291025,7430.253753662109,11204.591445922852
2018-11-06,24468.785095214844,12966.419677734375,5802.000045776367,7429.296112060547,11268.50784301758
2018-11-07,24992.637634277344,13373.1396484375,5801.499938964844,7435.9954833984375,11498.60412597656
2018-11-08,24947.28240966797,13287.840576171875,5788.999938964844,7423.543395996094,11476.23664855957
2018-11-09,24703.59344482422,13063.912353515625,5724.00016784668,7441.746826171875,11358.790054321289
2018-11-12,24241.99066162109,12668.61083984375,5683.000183105469,7453.242645263673,11140.67367553711
2018-11-13,24196.63848876953,12679.27490234375,5684.99984741211,7449.408416748047,11124.692001342773
2018-11-14,24031.216430664066,12582.545166015625,5731.999969482422,7455.156555175782,11043.202285766602
2018-11-15,24282.02209472656,12802.66357421875,5738.49983215332,7456.113739013673,11167.83874511719
2018-11-16,24345.17059326172,12757.7294921875,5781.0001373291025,7472.403717041016,11191.808166503906
2018-11-19,23933.377075195312,12343.3837890625,5783.4999084472665,7472.403717041016,10997.66052246094
2018-11-20,23490.460205078125,12122.509765625,5783.4999084472665,7467.611389160156,10801.915054321289
2018-11-21,23570.504760742188,12214.666748046875,5793.000030517578,7475.274353027344,10854.645309448244
2018-11-23,23413.09051513672,12126.314697265625,5788.49983215332,7474.314880371094,10796.32095336914
2018-11-26,23791.070556640625,12406.6015625,5781.999969482422,7468.570404052734,10964.103469848635
2018-11-27,23871.13037109375,12448.492431640625,5747.49984741211,7473.361358642579,10977.68737792969
2018-11-28,24420.753479003903,12849.12109375,5768.9998626708975,7477.19512939453,11233.348846435549
2018-11-29,24367.404174804688,12807.235107421875,5786.999893188476,7482.937774658203,11212.577819824219
2018-11-30,24515.92254638672,12900.157470703125,5777.000045776367,7485.817108154297,11293.274459838865
2018-12-03,24840.557861328125,13125.60546875,5820.500183105469,7497.530822753906,11425.099411010744
2018-12-04,24035.655212402344,12622.149658203125,5856.0001373291025,7515.777282714844,11051.991348266602
2018-12-06,23999.191284179688,12711.265869140625,5856.999969482422,7529.222259521484,11038.41018676758
2018-12-07,23441.54357910156,12291.59423828125,5904.499816894531,7544.583892822266,10777.94563293457
2018-12-10,23486.021423339844,12420.3173828125,5884.000015258789,7552.271575927734,10789.932403564451
2018-12-11,23491.35589599609,12461.44287109375,5877.000045776367,7553.2305908203125,10787.533264160156
2018-12-12,23609.6435546875,12571.12060546875,5889.500045776367,7545.547027587891,10849.053268432615
2018-12-13,23601.634216308597,12574.932861328125,5876.499938964844,7551.308898925782,10822.688827514648
2018-12-14,23165.838623046875,12268.741455078125,5852.999877929688,7558.032989501953,10635.729675292969
2018-12-17,22711.363220214844,11990.736083984375,5893.5001373291025,7572.44110107422,10408.82698059082
2018-12-18,22686.45782470703,12066.142578125,5907.500076293945,7583.95751953125,10405.633392333984
2018-12-19,22346.714782714844,11769.86083984375,5871.500015258789,7597.408447265626,10245.84342956543
2018-12-20,21982.95745849609,11599.246826171875,5961.999893188476,7586.8450927734375,10080.456619262695
2018-12-21,21532.534790039066,11239.747314453125,5936.000061035156,7586.8450927734375,9866.336517333984
2018-12-24,20963.57879638672,10961.021728515625,6000.99983215332,7588.5809326171875,9619.692077636719
2018-12-26,22022.76306152344,11645.421142578125,5983.000183105469,7572.211761474609,10082.59826660156
2018-12-27,22191.84112548828,11690.48583984375,6028.499984741211,7588.5809326171875,10173.409881591799
2018-12-28,22163.214111328125,11684.37255859375,6052.999877929688,7606.868591308594,10160.553131103516
2018-12-31,22357.33795166016,11782.908935546875,6062.5,7626.122589111327,10256.989059448244
2019-01-02,22380.59844970703,11830.264892578125,6066.5000915527335,7641.529083251953,10265.026931762695
2019-01-03,21846.534729003903,11443.76953125,6121.500015258789,7671.378021240234,10027.147521972656
2019-01-04,22578.29742431641,11933.38623046875,6072.000122070312,7648.270111083984,10359.054794311523
2019-01-07,22756.31561279297,12075.45654296875,6093.000030517578,7636.714782714844,10463.527908325195
2019-01-08,22970.120239257805,12184.688720703125,6076.499938964844,7627.088470458984,10571.217269897461
2019-01-09,23077.476501464844,12283.984375,6115.499877929688,7637.679748535156,10621.041641235352
2019-01-10,23158.88061523437,12319.12353515625,6079.499816894531,7622.275543212891,10673.282318115234
2019-01-11,23167.82989501953,12274.05517578125,6090.00015258789,7637.679748535156,10675.692443847656
2019-01-14,23026.48162841797,12165.589599609375,6104.499816894531,7630.939178466797,10608.18489074707
2019-01-15,23290.38543701172,12403.143310546875,6093.9998626708975,7631.897277832032,10723.910064697266
2019-01-16,23346.74530029297,12400.855712890625,6113.49983215332,7634.786224365234,10754.448623657227
2019-01-17,23523.866271972656,12498.624267578125,6105.500030517578,7626.122589111327,10841.241989135744
2019-01-18,23836.965942382805,12622.364501953125,6050.99983215332,7620.349273681641,10981.880722045898
2019-01-22,23514.91851806641,12369.53369140625,6072.49984741211,7633.8262939453125,10831.599426269531
2019-01-23,23564.122009277344,12385.576171875,6063.999938964844,7641.529083251953,10842.848739624023
2019-01-24,23576.646423339844,12465.775146484375,6054.499816894531,7657.895050048829,10865.35217285156
2019-01-25,23776.144409179688,12614.725341796875,6143.000030517578,7649.23095703125,10967.413787841799
2019-01-28,23595.43609619141,12458.905029296875,6164.500045776367,7652.118072509766,10887.051544189451
2019-01-29,23564.122009277344,12341.27197265625,6199.00016784668,7667.522277832032,10871.782608032227
2019-01-30,23937.16583251953,12655.20751953125,6234.500122070312,7675.225067138672,11035.730209350586
2019-01-31,24147.39227294922,12844.64111328125,6237.5,7710.850524902344,11132.96401977539
2019-02-01,24159.01336669922,12790.408935546875,6225.0,7689.421691894531,11149.039764404299
2019-02-04,24328.98712158203,12949.28466796875,6197.999954223633,7682.665100097656,11228.60412597656
2019-02-05,24430.97686767578,13063.863525390625,6213.999938964844,7699.073181152344,11275.220489501951
2019-02-06,24398.765563964844,13024.906005859375,6172.000122070312,7696.176452636719,11263.96224975586
2019-02-07,24166.18194580078,12849.984130859375,6186.999893188476,7701.9708251953125,11157.076950073244
2019-02-08,24195.69702148437,12875.194091796875,6210.499954223633,7713.548583984375,11168.331069946289
2019-02-11,24209.11407470703,12862.969970703125,6179.999923706055,7710.6591796875,11191.63444519043
2019-02-12,24520.433044433597,13053.16650390625,6193.000030517578,7709.689636230469,11331.471176147461
2019-02-13,24600.048828125,13062.33154296875,6168.5001373291025,7698.108215332031,11366.830673217773
2019-02-14,24545.4833984375,13078.37158203125,6202.999877929688,7711.622314453125,11346.741485595701
2019-02-15,24812.954711914066,13133.369140625,6240.00015258789,7714.51904296875,11471.304473876951
2019-02-19,24855.90057373047,13159.337158203125,6334.99984741211,7721.2738037109375,11493.809967041016
2019-02-20,24905.99670410156,13157.049560546875,6324.00016784668,7718.376159667969,11517.916030883789
2019-02-21,24817.43927001953,13108.92822265625,6252.50015258789,7702.93212890625,11478.53759765625
2019-02-22,24971.299743652344,13205.933837890625,6275.0,7720.307922363281,11554.083709716797
2019-02-25,25005.296325683597,13254.053955078125,6268.5001373291025,7717.413024902344,11570.960083007812
2019-02-26,24987.40997314453,13267.802734375,6279.0000915527335,7728.0267333984375,11549.263458251953
2019-02-27,24976.67236328125,13259.3994140625,6234.500122070312,7712.581787109375,11553.280334472656
2019-02-28,24930.149841308597,13228.846435546875,6199.499893188476,7703.901672363281,11529.166717529297
2019-03-01,25085.801696777344,13320.506591796875,6093.9998626708975,7680.099792480469,11606.316833496094
2019-03-04,24994.55108642578,13322.799072265625,6077.999877929688,7693.641357421875,11552.472839355469
2019-03-05,24960.565185546875,13332.728271484375,6086.000061035156,7699.452209472656,11530.773468017578
2019-03-06,24809.38262939453,13257.109375,6080.500030517578,7709.125671386719,11443.178787231445
2019-03-07,24601.840209960934,13094.4140625,6075.500106811524,7731.3720703125,11353.96911621094
2019-03-08,24552.63519287109,13074.552001953125,6141.999816894531,7741.046447753906,11330.666427612305
2019-03-11,24908.670043945312,13346.47705078125,6111.999893188476,7737.1783447265625,11497.019348144531
2019-03-12,25002.606201171875,13419.805908203125,6149.00016784668,7755.557556152344,11535.597839355469
2019-03-13,25168.104553222656,13520.633544921875,6191.999816894531,7751.689453125,11609.533081054688
2019-03-14,25152.00042724609,13497.7197265625,6120.500183105469,7744.913635253906,11599.892578125
2019-03-15,25276.27716064453,13622.98583984375,6148.500061035156,7759.423828125,11653.73519897461
2019-03-18,25367.91534423828,13655.430908203125,6152.000045776367,7754.590759277344,11697.128448486328
2019-03-19,25374.215698242188,13701.346435546875,6168.9998626708975,7750.718994140625,11694.719696044922
2019-03-20,25297.82257080078,13755.675048828125,6209.000015258789,7784.577941894531,11646.502075195312
2019-03-21,25583.566284179688,13970.703125,6184.000015258789,7786.512451171875,11783.121185302734
2019-03-22,25091.180419921875,13663.85009765625,6198.500061035156,7829.081726074219,11537.201843261719
2019-03-25,25072.29766845703,13637.830810546875,6245.9999084472665,7838.753356933594,11529.287567138672
2019-03-26,25259.19952392578,13701.346435546875,6215.00015258789,7840.692443847656,11618.158721923828
2019-03-27,25127.117919921875,13613.343505859375,6182.500076293945,7855.198974609375,11564.837951660156
2019-03-28,25222.35565185547,13644.720458984375,6095.000076293945,7859.063415527344,11615.743103027344
2019-03-29,25381.399536132805,13748.021240234375,6100.500106811524,7853.2672119140625,11692.503204345703
2019-04-01,25682.400512695312,13930.14892578125,6076.499938964844,7822.232666015625,11828.24478149414
2019-04-02,25694.967651367188,13982.947998046875,6099.00016784668,7826.106262207031,11827.438659667969
